verification_id,applicant_id,verification_date,declared_income,verified_income,income_variance_pct,employment_type,employer_category,employment_tenure_yrs,form16_available,itr_filed,gst_filed,verification_source,verification_status
VER004916,APP005348,2022-04-01,86069.0,79932.0,-0.3,Retired,Retail,21.0,0,1,0,ITR,Verified
VER004917,APP002551,2022-05-03,167190.0,130932.0,-5.5,Salaried,Manufacturing,21.2,1,1,0,Bank Statement,Verified
VER004918,APP009562,2022-10-07,57720.0,52910.0,-0.4,Salaried,Startup,18.5,1,1,0,Bank Statement,Verified
VER004919,APP009606,2024-01-19,33021.0,31687.0,-1.5,Salaried,Telecom,1.6,1,1,0,Bank Statement,Verified
VER004920,APP010550,2022-06-01,195946.0,175654.0,9.6,Salaried,Manufacturing,5.3,1,1,0,ITR,Verified
VER004921,APP006049,2023-12-13,33694.0,35567.0,3.3,Self-Employed,Government,5.6,0,0,1,ITR,Verified
VER004922,APP006635,2023-02-25,54596.0,40543.0,-5.5,Freelancer,FMCG,9.3,0,1,0,ITR,Verified
VER004923,APP014828,2022-07-10,156797.0,175517.0,0.9,Salaried,PSU Bank,4.3,1,1,0,Bank Statement,Verified
VER004924,APP010387,30/05/2023,24863.0,20812.0,4.2,Salaried,Retail,13.0,1,1,0,Payslip,Partial
VER004925,APP011917,2023-12-26,74995.0,73828.0,-5.6,Salaried,Telecom,20.0,1,1,0,Bank Statement,Verified
VER004926,APP005165,2022-11-29,18304.0,13630.0,-10.6,Salaried,PSU Bank,18.0,1,1,0,Payslip,verified
VER004927,APP011038,2023-09-26,71103.0,53652.0,-6.4,Salaried,FMCG,15.6,1,0,0,Bank Statement,Partial
VER004928,APP001649,2023-02-18,32727.0,34821.0,6.7,Retired,IT Company,11.3,0,1,0,Bank Statement,Unverified
VER004929,APP003725,2023-07-29,32536.0,25345.0,-2.5,Salaried,IT Company,19.3,1,1,0,Payslip,Unverified
VER004930,APP011914,2022-12-06,106462.0,90878.0,-14.9,Self-Employed,Telecom,8.4,0,1,1,Payslip,Unverified
VER004931,APP012253,2024-04-17,38216.0,32928.0,1.8,Salaried,Startup,21.8,1,1,0,Payslip,Unverified
VER004932,APP011688,2023-12-04,54069.0,55500.0,-5.5,Self-Employed,FMCG,21.7,0,1,1,Payslip,Partial
VER004933,APP008870,2022-10-17,63046.0,42368.0,-13.7,Salaried,Healthcare,4.6,1,1,0,Payslip,Failed
VER004934,APP003050,2023-06-11,32280.0,22439.0,-12.6,Salaried,PSU Bank,5.3,1,1,0,Payslip,Partial
VER004935,APP013534,2024-02-06,54656.0,59972.0,-0.8,Self-Employed,Healthcare,13.3,0,1,0,Bank Statement,Verified
VER004936,APP011691,2024-05-17,152690.0,156296.0,-6.6,Business Owner,Education,10.6,0,1,1,Bank Statement,Verified
VER004937,APP009709,2024-06-12,19971.0,17185.0,-11.2,Self-Employed,Startup,8.4,0,1,1,GST Portal,Verified
VER004938,APP011685,2023-12-06,30784.0,24374.0,-12.7,Salaried,Telecom,5.7,1,1,0,Bank Statement,Verified
VER004939,APP005674,2023-10-13,99459.0,89496.0,-3.5,Self-Employed,Manufacturing,18.5,0,1,1,Payslip,Partial
VER004940,APP014819,2022-12-04,24867.0,27055.0,6.0,Salaried,Retail,22.3,1,0,0,Payslip,Verified
VER004941,APP010445,2022-10-05,57838.0,41297.0,-14.6,Salaried,IT Company,4.0,1,1,0,Payslip,Partial
VER004942,APP009108,2024-04-24,40794.0,37319.0,10.0,Business Owner,Manufacturing,22.4,0,1,1,Bank Statement,Partial
VER004943,APP007578,2024-06-02,34816.0,40406.0,6.6,Salaried,Healthcare,19.2,1,1,0,ITR,Verified
VER004944,APP010195,2023-04-06,74295.0,73117.0,-2.2,Self-Employed,Healthcare,13.7,0,0,1,Bank Statement,Verified
VER004945,APP003912,2023-01-08,485481.0,448486.0,4.4,Self-Employed,FMCG,7.8,0,0,1,Bank Statement,Verified
VER004946,APP001440,2022-02-22,88305.0,73126.0,-1.9,Salaried,Telecom,17.9,1,1,0,Employer Letter,Verified
VER004947,APP000982,2023-10-16,466792.0,469308.0,-1.7,Salaried,Government,18.7,1,1,0,Payslip,Failed
VER004948,APP012105,2023-07-21,85305.0,73850.0,-2.6,Freelancer,Telecom,1.1,0,0,0,Bank Statement,Verified
VER004949,APP007683,2023-06-06,406021.0,272953.0,-14.5,Salaried,FMCG,10.4,1,1,0,ITR,Verified
VER004950,APP009489,2024-04-05,29761.0,24173.0,0.6,Freelancer,Government,2.0,0,1,0,Payslip,Verified
VER004951,APP014112,2023-02-14,226913.0,158635.0,-13.6,Unemployed,PSU Bank,7.0,0,0,0,Bank Statement,Verified
VER004952,APP003535,2022-02-22,26809.0,29798.0,3.1,Business Owner,Startup,21.8,0,1,1,Bank Statement,Verified
VER004953,APP003021,2022-03-07,27262.0,26965.0,-0.4,Self-Employed,Manufacturing,4.6,0,1,1,Employer Letter,Verified
VER004954,APP003099,2023-01-17,85210.0,79064.0,1.9,Salaried,IT Company,11.6,1,1,0,Payslip,Unverified
VER004955,APP006851,2023-09-14,20545.0,22244.0,8.2,Business Owner,Healthcare,23.4,0,1,1,Bank Statement,Verified
VER004956,APP009202,2022-07-03,78118.0,68399.0,2.3,Salaried,IT Company,22.5,1,1,0,Payslip,Unverified
VER004957,APP010620,2023-04-24,23406.0,22144.0,-13.6,Business Owner,Retail,21.4,0,1,1,ITR,Failed
VER004958,APP005422,,25003.0,20904.0,-3.5,Freelancer,Manufacturing,14.6,0,0,0,Bank Statement,Verified
VER004959,APP012877,2023-05-17,83218.0,56371.0,-13.0,Business Owner,IT Company,12.6,0,1,0,Payslip,Unverified
VER004960,APP000183,2022-04-25,33294.0,29485.0,0.2,Retired,Healthcare,0.8,0,1,0,Bank Statement,Verified
VER004961,APP012940,2024-05-07,18329.0,15487.0,-1.1,Salaried,Retail,11.9,1,0,0,Bank Statement,Verified
VER004962,APP007645,2023-01-20,42899.0,43783.0,-2.1,Business Owner,Education,23.1,0,0,1,GST Portal,Verified
VER004963,APP012035,2023-10-29,44108.0,39423.0,-13.2,Salaried,Government,3.5,1,0,0,Bank Statement,Verified
VER004964,APP003993,2022-10-15,239192.0,-184531.0,-3.3,Freelancer,Government,6.5,0,1,0,ITR,Verified
VER004965,APP008578,2023-11-02,20402.0,19066.0,-4.2,Salaried,PSU Bank,6.7,1,1,0,Payslip,Verified
VER004966,APP000769,2023-05-01,71745.0,59237.0,-8.8,Salaried,Retail,18.9,1,0,0,ITR,Unverified
VER004967,APP001120,2022-08-27,44011.0,50027.0,5.9,Freelancer,Startup,11.9,0,1,0,Bank Statement,Partial
VER004968,APP014759,2022-09-16,17665.0,19843.0,5.3,Self-Employed,Startup,17.7,0,0,1,Payslip,Partial
VER004969,APP008683,2023-04-30,201237.0,203207.0,7.2,Self-Employed,Startup,19.5,0,1,1,Bank Statement,Verified
VER004970,APP011476,2022-11-29,16455.0,16436.0,5.7,Salaried,Retail,17.4,1,1,0,Payslip,Verified
VER004971,APP008229,2024-04-04,30305.0,33906.0,4.8,Self-Employed,Education,9.6,0,1,1,ITR,Unverified
VER004972,APP012175,2022-07-26,32555.0,25150.0,-6.7,Unemployed,Healthcare,14.2,0,0,0,Payslip,Unverified
VER004973,APP011659,2023-09-25,199677.0,165089.0,4.3,Unemployed,Retail,8.2,0,1,0,GST Portal,Verified
VER004974,APP000776,2023-06-11,30185.0,33104.0,9.1,Self-Employed,IT Company,16.7,0,1,1,Payslip,Partial
VER004975,APP006528,2023-07-21,29577.0,23901.0,2.1,Salaried,IT Company,24.0,1,1,0,Employer Letter,Verified
VER004976,APP002257,2024-01-23,45413.0,40356.0,0.7,Salaried,Startup,15.5,1,0,0,Bank Statement,Verified
VER004977,APP013225,2023-07-20,89054.0,66975.0,-8.1,Self-Employed,Retail,20.9,0,0,1,ITR,Partial
VER004978,APP013335,2024-01-23,29324.0,31629.0,5.2,Self-Employed,PSU Bank,4.7,0,0,1,Payslip,Verified
VER004979,APP000927,2023-01-21,24530.0,23495.0,9.8,Salaried,FMCG,13.3,1,1,0,Bank Statement,Verified
VER004980,APP008425,2023-11-26,59490.0,63583.0,7.5,Self-Employed,PSU Bank,16.5,0,1,1,GST Portal,Verified
VER004981,APP000658,2023-05-14,91157.0,83740.0,-7.7,Salaried,Manufacturing,5.7,1,1,0,Bank Statement,Partial
VER004982,APP014843,2024-03-14,63824.0,45944.0,-7.3,Self-Employed,Manufacturing,21.2,0,1,1,Payslip,Verified
VER004983,APP014535,2022-06-29,120515.0,124146.0,-5.3,Salaried,FMCG,22.6,1,0,0,Payslip,Unverified
VER004984,APP005397,2022-11-22,27841.0,26905.0,-11.9,Salaried,IT Company,23.7,1,0,0,Bank Statement,Partial
VER004985,APP007351,2022-05-05,398446.0,428448.0,-2.3,Retired,Retail,5.0,0,1,0,Bank Statement,Verified
VER004986,APP001634,2022-01-03,62822.0,60891.0,-10.4,Retired,Startup,1.5,0,1,0,Bank Statement,Verified
VER004987,APP012922,2024-03-10,58650.0,52513.0,4.6,Self-Employed,Manufacturing,9.8,0,1,1,ITR,Verified
VER004988,APP005685,2024-03-15,29483.0,28432.0,4.2,Salaried,Startup,22.3,1,1,0,GST Portal,Verified
VER004989,APP006894,2023-05-18,56597.0,41698.0,-4.3,Salaried,FMCG,8.2,1,1,0,Payslip,Verified
VER004990,APP001719,2023-12-07,87241.0,85123.0,7.2,Self-Employed,Startup,3.6,0,1,1,Payslip,Partial
VER004991,APP013491,2024-05-14,82051.0,78428.0,4.3,Freelancer,IT Company,2.5,0,1,0,Bank Statement,Verified
VER004992,APP000073,2023-04-24,72954.0,64812.0,3.2,Salaried,Telecom,1.2,1,1,0,Bank Statement,Verified
VER004993,APP012955,2022-02-15,73835.0,61133.0,-2.9,Salaried,Healthcare,2.1,1,0,0,Bank Statement,Verified
VER004994,APP009923,2022-11-28,300278.0,293265.0,7.6,Salaried,PSU Bank,24.9,1,0,0,Payslip,Verified
VER004995,APP007768,2024-01-20,33752.0,32501.0,-9.0,Salaried,Healthcare,4.2,1,1,0,Payslip,Verified
VER004996,APP004718,2023-08-12,24382.0,20618.0,1.4,Salaried,IT Company,7.4,1,1,0,Bank Statement,Unverified
VER004997,APP002947,2024-05-13,19179.0,16996.0,-6.4,Salaried,Education,10.1,1,1,0,Employer Letter,Verified
VER004998,APP012524,2023-09-23,59361.0,64294.0,3.9,Freelancer,Manufacturing,5.8,0,0,0,Payslip,Failed
VER004999,APP014844,2023-10-14,49207.0,35293.0,-6.9,Salaried,PSU Bank,5.6,1,0,0,Bank Statement,Verified
VER005000,APP006384,2022-08-29,105870.0,86240.0,1.9,Salaried,PSU Bank,2.0,0,0,0,GST Portal,Verified
VER005001,APP010645,2022-09-04,94469.0,74528.0,1.4,Business Owner,IT Company,17.6,0,1,1,Bank Statement,Unverified
VER005002,APP006319,2023-10-15,19280.0,16401.0,-5.8,Salaried,Retail,12.1,1,1,0,Bank Statement,Partial
VER005003,APP011954,2023-11-02,70175.0,52473.0,-4.2,Business Owner,Education,6.5,0,1,0,Bank Statement,Verified
VER005004,APP003018,2024-06-24,71006.0,56783.0,-12.8,Self-Employed,Telecom,7.8,0,1,1,Bank Statement,Verified
VER005005,APP014231,2023-12-02,33940.0,40510.0,7.7,Self-Employed,Startup,8.5,0,0,1,Payslip,Verified
VER005006,APP004144,2022-10-09,53073.0,44517.0,5.0,Salaried,Government,16.0,1,1,0,Bank Statement,Partial
VER005007,APP005098,2023-10-09,44662.0,30402.0,-12.3,Salaried,Education,12.6,1,1,0,ITR,Failed
VER005008,APP000059,2023-03-12,77943.0,74622.0,-3.9,Freelancer,Manufacturing,0.9,0,1,0,Payslip,Verified
VER005009,APP009802,2022-02-04,65926.0,48737.0,108.8,Self-Employed,Healthcare,-1.8,0,1,1,GST Portal,Verified
VER005010,APP012173,2022-10-06,51250.0,41134.0,-13.0,Self-Employed,PSU Bank,9.3,0,1,1,Employer Letter,Verified
VER005011,APP007661,2024-02-19,16828.0,18114.0,-2.4,Salaried,Startup,19.6,1,1,0,Bank Statement,Verified
VER005012,APP010242,2023-03-16,87371.0,72580.0,3.8,Self-Employed,Government,7.3,0,0,1,ITR,Failed
VER005013,APP004381,2023-04-22,41161.0,31476.0,-2.0,Self-Employed,Manufacturing,20.1,0,1,1,GST Portal,Verified
VER005014,APP001063,2023-01-16,56594.0,55112.0,-10.2,Business Owner,Retail,1.6,0,0,1,Payslip,Unverified
VER005015,APP001803,2022/02/03,179466.0,164837.0,-9.0,Business Owner,Healthcare,1.9,0,1,1,GST Portal,Partial
VER005016,APP003791,2022-01-13,36554.0,33719.0,10.0,Salaried,Healthcare,13.7,1,0,0,Payslip,Verified
VER005017,APP001033,2022-12-18,42320.0,34642.0,5.7,Business Owner,Healthcare,7.1,0,1,0,Payslip,Verified
VER005018,APP001273,2022-11-12,15348.0,14544.0,-8.8,Self-Employed,FMCG,22.8,0,1,1,Bank Statement,Failed
VER005019,APP003378,2023-03-27,21336.0,20508.0,-8.7,Business Owner,Retail,4.5,0,0,0,Payslip,Verified
VER005020,APP003845,2023-03-19,31959.0,31732.0,-2.5,Self-Employed,Manufacturing,7.6,0,1,0,ITR,Verified
VER005021,APP003408,2023-11-08,32484.0,23600.0,-7.7,Salaried,Retail,8.5,1,0,0,Bank Statement,Verified
VER005022,APP005747,2024-03-19,17988.0,16554.0,9.5,Salaried,Education,18.5,1,1,0,Payslip,Partial
VER005023,APP004902,2023-08-14,44083.0,33083.0,-9.4,Salaried,PSU Bank,22.7,1,1,0,Employer Letter,Verified
VER005024,APP006378,2023-09-25,68491.0,59926.0,-9.6,Business Owner,Retail,9.3,0,0,0,Bank Statement,Partial
VER005025,APP008788,2024-02-12,203303.0,168748.0,268.3,Self-Employed,Government,6.3,0,0,1,Employer Letter,Verified
VER005026,APP001736,2022-06-17,58046.0,60807.0,-4.3,Unemployed,Telecom,0.9,0,1,0,Bank Statement,Verified
VER005027,APP007864,2023-09-12,21668.0,22765.0,-5.3,Salaried,Startup,2.6,1,1,0,ITR,Verified
VER005028,APP008169,2023-01-11,98244.0,92014.0,-0.2,Business Owner,Telecom,19.8,0,0,1,Payslip,Verified
VER005029,APP005207,2023-10-27,436164.0,440301.0,6.1,Self-Employed,Healthcare,18.8,0,1,1,Payslip,Verified
VER005030,APP010156,2024-01-31,27900.0,29576.0,-3.3,Salaried,Education,10.6,1,1,0,Bank Statement,Verified
VER005031,APP005272,2024-02-20,34015.0,31106.0,8.9,Salaried,FMCG,5.8,1,1,0,Payslip,Verified
VER005032,APP005445,2023-12-17,27178.0,23834.0,3.8,Unemployed,Startup,21.2,0,1,0,Bank Statement,Unverified
VER005033,APP004883,2023-02-22,34020.0,27393.0,-6.1,Self-Employed,Retail,12.7,0,0,1,Payslip,Unverified
VER005034,APP006324,2024-04-08,26876.0,25103.0,2.9,Business Owner,IT Company,17.1,0,0,0,ITR,Partial
VER005035,APP014335,2023-01-24,37096.0,31295.0,7.3,Salaried,IT Company,20.0,1,0,0,Payslip,Partial
VER005036,APP006787,2023-09-01,25159.0,21853.0,-1.7,Self-Employed,Manufacturing,16.3,0,0,0,Payslip,Verified
VER005037,APP001433,2024-03-01,37694.0,39099.0,-6.1,Salaried,PSU Bank,5.1,1,1,0,ITR,Verified
VER005038,APP010843,2022-07-09,64747.0,48876.0,-14.9,Salaried,Healthcare,22.4,1,1,0,Bank Statement,verified
VER005039,APP002709,2023-11-01,515103.0,469065.0,5.0,Salaried,Healthcare,20.8,1,1,0,Bank Statement,Partial
VER005040,APP002155,2022-09-10,83252.0,78060.0,9.7,Freelancer,PSU Bank,10.9,0,0,0,Bank Statement,Verified
VER005041,APP002210,2022-08-08,48886.0,40995.0,-1.2,Salaried,IT Company,4.2,1,1,0,Employer Letter,Verified
VER005042,APP011372,2022-01-12,85151.0,78920.0,-0.1,Salaried,Government,17.7,1,0,0,Payslip,Partial
VER005043,APP009131,2023-09-15,31739.0,32301.0,9.0,Salaried,FMCG,11.5,1,0,0,Payslip,Verified
VER005044,APP012850,2023-06-11,175165.0,187592.0,0.2,Salaried,Manufacturing,20.0,1,0,0,Payslip,Verified
VER005045,APP011158,2024-02-20,31778.0,27807.0,-11.6,Salaried,FMCG,16.9,1,0,0,Bank Statement,Failed
VER005046,APP010483,2023-10-10,24910.0,17560.0,-14.5,Self-Employed,Startup,15.8,0,1,1,Payslip,Verified
VER005047,APP005597,2023-10-20,38972.0,36155.0,6.6,Salaried,Healthcare,21.7,1,1,0,Payslip,Verified
VER005048,APP006849,2022-01-15,73308.0,64564.0,-9.4,Business Owner,Startup,3.3,0,1,1,ITR,Verified
VER005049,APP008212,2023-12-30,639139.0,436874.0,-11.9,Retired,Manufacturing,19.6,0,1,0,Payslip,Verified
VER005050,APP006975,2023-10-01,20018.0,19801.0,-5.3,Salaried,Government,3.5,1,0,0,Payslip,Partial
VER005051,APP002298,2023-04-13,84541.0,66264.0,-12.6,Salaried,Healthcare,9.6,1,1,0,Payslip,Verified
VER005052,APP010872,2024-02-20,435042.0,0.0,0.6,Self-Employed,Telecom,4.9,0,1,1,ITR,Verified
VER005053,APP009486,2024-04-12,58836.0,50354.0,-9.8,Self-Employed,Retail,6.3,0,1,1,Bank Statement,Verified
VER005054,APP001810,2024-06-28,39531.0,36025.0,-10.9,Self-Employed,Manufacturing,1.3,0,1,1,Payslip,Verified
VER005055,APP010678,2023-10-12,61508.0,53267.0,2.5,Salaried,Healthcare,4.6,1,1,0,Payslip,Unverified
VER005056,APP007496,2024-04-20,43779.0,44560.0,355.9,Business Owner,Retail,-0.3,0,1,1,Payslip,Verified
VER005057,APP002159,2022-06-23,27107.0,28776.0,7.8,Freelancer,Retail,1.4,0,1,0,Payslip,Verified
VER005058,APP013403,2024-02-07,24799.0,23302.0,-9.3,Unemployed,Retail,19.7,0,1,0,Payslip,Unverified
VER005059,APP014556,2023-10-12,25222.0,25862.0,0.3,Salaried,FMCG,1.2,1,1,0,Payslip,Verified
VER005060,APP011343,2023-07-21,40268.0,40143.0,-1.6,Freelancer,IT Company,9.3,0,0,0,ITR,Verified
VER005061,APP010970,2023-03-17,15664.0,14509.0,-7.8,Salaried,Manufacturing,14.0,1,1,0,Bank Statement,Verified
VER005062,APP001940,2023-09-04,87898.0,80941.0,1.7,Freelancer,Telecom,21.6,0,1,0,Employer Letter,Verified
VER005063,APP007535,2022-06-16,37556.0,35219.0,6.2,Unemployed,Education,17.2,0,1,0,Payslip,Partial
VER005064,APP008932,2022-12-09,44705.0,42403.0,-8.5,Salaried,PSU Bank,4.5,1,1,0,Payslip,Verified
VER005065,APP011092,2022-04-02,61000.0,51382.0,2.4,Unemployed,Startup,22.3,0,1,0,Payslip,Partial
VER005066,APP002600,2023-05-13,338796.0,318869.0,-8.9,Retired,Healthcare,9.3,0,1,0,Bank Statement,Unverified
VER005067,APP006198,2022-07-10,42174.0,44875.0,-0.5,Salaried,IT Company,13.6,0,1,0,ITR,Failed
VER005068,APP012380,2022-10-15,40084.0,38318.0,-7.1,Self-Employed,Government,21.1,0,1,1,Payslip,Unverified
VER005069,APP008295,2022-11-14,100527.0,86629.0,-13.4,Salaried,Manufacturing,11.5,1,1,0,Bank Statement,Failed
VER005070,APP011490,2023-09-12,81230.0,58677.0,-14.3,Business Owner,IT Company,1.6,0,1,1,Bank Statement,Verified
VER005071,APP010050,2022-05-29,37138.0,30971.0,-5.2,Salaried,Telecom,1.5,1,1,0,Payslip,Verified
VER005072,APP002416,2022-01-12,28415.0,26092.0,3.0,Salaried,Startup,7.1,1,1,0,Bank Statement,Unverified
VER005073,APP008909,2023-04-15,202123.0,169769.0,-10.1,Unemployed,Government,16.3,0,1,0,Payslip,Verified
VER005074,APP001991,2024-01-10,19562.0,20516.0,-1.3,Salaried,Government,10.3,1,1,0,Payslip,Unverified
VER005075,APP003926,2024-02-07,21939.0,-20411.0,-7.1,Business Owner,Government,3.5,0,0,0,ITR,Verified
VER005076,APP010941,2024-03-04,65253.0,56992.0,1.9,Unemployed,Government,4.3,0,1,0,GST Portal,Verified
VER005077,APP002479,2023-02-14,38400.0,33331.0,-4.4,Salaried,Telecom,13.8,1,1,0,Bank Statement,Verified
VER005078,APP013180,2022-05-05,35124.0,32319.0,9.7,Business Owner,PSU Bank,9.5,0,1,1,Bank Statement,Verified
VER005079,APP006661,2024-03-04,43422.0,30746.0,-14.0,Salaried,Retail,14.8,0,0,0,Payslip,Verified
VER005080,APP001313,2023-06-08,327099.0,253701.0,-13.8,Salaried,Retail,16.3,1,1,0,Bank Statement,Verified
VER005081,APP010986,2024-06-21,15680.0,15004.0,-6.6,Salaried,Education,24.1,1,1,0,Bank Statement,Unverified
VER005082,APP011205,2023-09-23,58829.0,51690.0,-0.7,Salaried,Education,-1.3,1,0,0,GST Portal,Verified
VER005083,APP010955,2023-09-05,50789.0,41642.0,-5.8,Salaried,IT Company,23.4,1,1,0,Bank Statement,Verified
VER005084,APP011636,2022-08-17,49208.0,36798.0,-11.9,Self-Employed,Education,8.4,0,1,1,Payslip,Verified
VER005085,APP007563,2022-04-17,22454.0,16055.0,-12.2,Salaried,IT Company,7.0,1,1,0,Payslip,Verified
VER005086,APP000004,2023-03-27,47499.0,46310.0,-5.4,Salaried,Telecom,-0.1,1,1,0,ITR,Verified
VER005087,APP001560,2023-01-14,70115.0,77347.0,-0.7,Business Owner,PSU Bank,20.2,0,0,1,ITR,Verified
VER005088,APP006171,2022-10-20,29529.0,22882.0,-14.9,Self-Employed,Government,24.5,0,0,1,ITR,Verified
VER005089,APP010505,2023-04-03,64033.0,48654.0,-13.0,Self-Employed,Government,2.6,0,1,1,Bank Statement,Verified
VER005090,APP005239,2024-03-17,28334.0,30609.0,-1.3,Salaried,Education,12.3,1,1,0,Bank Statement,Verified
VER005091,APP003399,2022-02-19,27545.0,23448.0,4.4,Business Owner,Startup,8.8,0,0,1,Bank Statement,Verified
VER005092,APP009116,2024-03-28,75867.0,59987.0,-9.2,Business Owner,Government,0.7,0,1,1,Employer Letter,Failed
VER005093,APP002640,2024-04-18,54518.0,47222.0,4.7,Salaried,Education,20.1,1,1,0,Bank Statement,Unverified
VER005094,APP009152,2024-03-22,41741.0,38646.0,-5.8,Self-Employed,Telecom,8.9,0,1,1,Payslip,Verified
VER005095,APP007903,2023-03-17,135567.0,102458.0,-11.7,Salaried,IT Company,5.1,0,1,0,Bank Statement,Verified
VER005096,APP012768,2023-12-24,450921.0,407210.0,7.7,Self-Employed,Manufacturing,18.8,0,1,1,Payslip,Verified
VER005097,APP012861,2022-11-20,49402.0,43635.0,9.9,Salaried,Manufacturing,15.2,1,1,0,Payslip,Failed
VER005098,APP011338,2023-07-23,43589.0,36346.0,0.5,Salaried,Startup,17.1,1,0,0,GST Portal,Partial
VER005099,APP003248,2023-12-04,91833.0,78668.0,8.2,Self-Employed,Education,10.6,0,1,1,Payslip,Verified
VER005100,APP012895,2022-07-21,78524.0,74801.0,-4.1,Self-Employed,Education,21.8,0,0,1,Payslip,Verified
VER005101,APP013065,2023-12-18,27373.0,31276.0,7.2,Self-Employed,Education,3.0,0,1,1,Payslip,Partial
VER005102,APP005887,2023-01-27,32874.0,29827.0,9.7,Salaried,Government,6.2,1,1,0,Employer Letter,Verified
VER005103,APP004045,2024-06-13,216811.0,169184.0,-6.6,Salaried,Retail,21.9,1,1,0,Payslip,Unverified
VER005104,APP003974,2022-08-18,382065.0,312552.0,4.6,Business Owner,Telecom,10.4,0,1,1,Bank Statement,Verified
VER005105,APP012169,2022-11-09,46053.0,34319.0,-13.5,Self-Employed,Telecom,10.2,0,1,1,Bank Statement,Verified
VER005106,APP002829,2023-07-09,64562.0,55852.0,-1.2,Unemployed,Healthcare,16.9,0,0,0,Bank Statement,Verified
VER005107,APP009413,2024-02-12,195020.0,224133.0,9.4,Freelancer,Retail,2.7,0,1,0,GST Portal,Verified
VER005108,APP002016,2022-07-27,193063.0,171972.0,-9.5,Self-Employed,IT Company,13.3,0,1,1,Bank Statement,Failed
VER005109,APP013083,2022-07-20,154171.0,124119.0,3.9,Salaried,Healthcare,24.9,1,1,0,Bank Statement,Verified
VER005110,APP011628,2024-05-11,24909.0,20673.0,-8.7,Self-Employed,Government,1.3,0,1,1,Payslip,Verified
VER005111,APP007821,2024-06-05,31038.0,22203.0,-9.7,Retired,Healthcare,24.2,0,1,0,Payslip,Verified
VER005112,APP013887,2022-10-25,57039.0,49360.0,-12.9,Salaried,Startup,14.7,1,0,0,Payslip,Verified
VER005113,APP010092,2024-02-24,26893.0,28227.0,-1.9,Salaried,PSU Bank,14.3,1,0,0,Bank Statement,Verified
VER005114,APP008892,2022-04-18,29338.0,23338.0,-2.7,Salaried,Retail,12.8,1,0,0,Payslip,Verified
VER005115,APP008060,2022-03-27,115848.0,109912.0,-12.4,Self-Employed,Education,14.7,0,0,1,ITR,Verified
VER005116,APP005287,2022-09-16,51964.0,44308.0,-12.6,Salaried,Startup,7.3,1,1,0,Payslip,Verified
VER005117,APP005840,2022-09-03,103932.0,84177.0,-0.7,Unemployed,Manufacturing,11.2,0,1,0,Payslip,Verified
VER005118,APP010175,2023-05-23,45304.0,43120.0,6.3,Business Owner,IT Company,9.3,0,1,0,Payslip,Unverified
VER005119,APP009107,2022-03-24,52576.0,47138.0,-5.5,Business Owner,Education,7.2,0,1,1,ITR,Verified
VER005120,APP007224,2024-01-30,20376.0,19163.0,-13.7,Retired,Retail,22.3,0,1,0,Payslip,Verified
VER005121,APP014820,2023-06-01,149070.0,147566.0,-6.3,Salaried,Telecom,12.2,0,1,0,Payslip,Verified
VER005122,APP004265,2022-05-19,49641.0,38305.0,-4.1,Business Owner,Retail,10.7,0,0,1,ITR,Unverified
VER005123,APP014082,,55704.0,44189.0,-1.2,Salaried,Retail,9.3,1,1,0,Payslip,Verified
VER005124,APP009479,2024-06-29,82691.0,56745.0,-14.9,Salaried,Startup,22.0,1,0,0,GST Portal,Verified
VER005125,APP006705,29-06-2023,132208.0,-105344.0,0.2,Freelancer,FMCG,19.5,0,1,0,Payslip,Verified
VER005126,APP003046,2023-12-06,69942.0,-72047.0,3.1,Salaried,Manufacturing,24.5,1,1,0,ITR,Verified
VER005127,APP013924,2024-03-24,175519.0,127368.0,-11.3,Salaried,Education,20.7,1,1,0,Bank Statement,Partial
VER005128,APP008759,2023-04-08,25441.0,21646.0,-9.0,Self-Employed,Manufacturing,14.1,0,1,1,Payslip,Verified
VER005129,APP002995,2024-04-07,26373.0,28180.0,8.5,Freelancer,Startup,13.0,0,1,0,GST Portal,Unverified
VER005130,APP008617,2023-05-29,47740.0,46003.0,373.6,Salaried,Manufacturing,10.3,1,0,0,Payslip,Unverified
