bureau_record_id,applicant_id,bureau_name,pull_date,credit_score,total_accounts,active_accounts,payment_history_pct,credit_utilisation_pct,derogatory_marks,hard_inquiries_6m,oldest_account_yrs,total_credit_limit,outstanding_balance,missed_payments_12m
BUR0009073,APP007906,Equifax,2023-11-03,677,6,4,77.5,31.2,0,8,2.3,256000.0,21500.0,0
BUR0009074,APP007907,CRIF,2023-08-15,875,18,5,65.8,73.4,0,5,12.7,1462000.0,306500.0,1
BUR0009075,APP007909,Experian,2023-07-02,434,18,5,82.8,38.0,1,7,2.9,513000.0,226400.0,0
BUR0009076,APP007909,CRIF,2023-11-29,439,6,5,82.7,78.9,0,1,8.0,1023000.0,67900.0,0
BUR0009077,APP007910,Experian,2022-03-10,687,5,9,75.5,68.7,2,4,19.7,1614000.0,48500.0,2
BUR0009078,APP007910,CIBIL,2022-07-05,658,10,8,94.2,38.3,3,5,17.8,329000.0,365600.0,0
BUR0009079,APP007911,Equifax,2022-03-30,610,11,9,83.8,62.8,0,6,13.4,1250000.0,481100.0,1
BUR0009080,APP007911,Equifax,2022-07-10,612,4,6,68.5,26.6,1,5,4.0,1408000.0,11000.0,0
BUR0009081,APP007911,Experian,2022-10-28,582,20,7,89.7,27.5,1,0,17.2,343000.0,344400.0,5
BUR0009082,APP007912,Equifax,2022-04-14,686,13,4,93.1,17.6,1,6,2.5,1463000.0,162500.0,1
BUR0009083,APP007913,CIBIL,2022-09-24,868,4,10,97.0,51.5,0,0,1.4,1358000.0,264500.0,0
BUR0009084,APP007913,Equifax,2023-07-21,880,13,1,60.1,39.6,0,8,5.2,653000.0,226600.0,0
BUR0009085,APP007913,Equifax,2023-10-07,864,18,1,75.5,8.0,1,0,8.2,1564000.0,211800.0,1
BUR0009086,APP007914,CRIF,2024-06-05,823,3,1,84.8,20.9,1,8,1.4,514000.0,89700.0,0
BUR0009087,APP007915,Equifax,2024-01-09,560,9,8,69.8,78.8,1,3,4.1,1868000.0,31000.0,0
BUR0009088,APP007916,CRIF,2024-03-29,741,19,7,85.4,52.7,1,4,1.7,1923000.0,239300.0,0
BUR0009089,APP007918,CRIF,2024-05-07,716,10,9,92.5,42.4,0,2,10.2,1727000.0,327100.0,1
BUR0009090,APP007919,CRIF,2023-12-07,787,18,7,60.4,45.7,1,8,8.8,744000.0,355600.0,0
BUR0009091,APP007919,Equifax,2024-03-21,804,20,1,79.9,79.1,0,2,13.0,488000.0,256800.0,0
BUR0009092,APP007920,CRIF,2022-12-18,9999,2,7,70.8,89.7,0,3,17.9,701000.0,190900.0,3
BUR0009093,APP007921,Experian,2022-09-06,621,4,8,64.1,85.3,0,4,18.6,1169000.0,247400.0,0
BUR0009094,APP007922,CIBIL,2024-01-06,452,16,10,98.8,65.2,1,2,8.7,782000.0,62300.0,1
BUR0009095,APP007923,Equifax,2023-02-01,558,10,3,84.6,83.8,1,6,4.5,1589000.0,353700.0,0
BUR0009096,APP007923,Experian,2023-04-02,572,17,0,64.7,72.6,3,8,4.6,558000.0,406300.0,2
BUR0009097,APP007925,Equifax,2023-07-16,447,17,4,80.7,62.1,3,6,17.3,856000.0,72500.0,3
BUR0009098,APP007925,Equifax,2023-09-29,455,6,1,89.9,81.4,0,1,5.5,1558000.0,494900.0,1
BUR0009099,APP007925,CRIF,2024-04-01,473,6,3,85.6,57.7,4,4,9.4,758000.0,229500.0,0
BUR0009100,APP007927,Equifax,2024-04-04,859,17,5,95.5,52.0,0,2,12.6,1427000.0,136700.0,0
BUR0009101,APP007929,Equifax,2023-12-14,872,11,10,79.0,7.4,0,5,13.3,928000.0,119700.0,0
BUR0009102,APP007932,Equifax,2023-04-12,653,10,7,93.7,86.7,2,3,11.7,1289000.0,284600.0,2
BUR0009103,APP007933,CRIF,2023-09-28,642,1,0,80.5,85.5,0,7,19.1,788000.0,262500.0,0
BUR0009104,APP007933,Equifx,2024-04-02,654,2,9,94.3,87.8,0,1,2.9,660000.0,200900.0,1
BUR0009105,APP007934,CIBIL,2022-10-09,543,18,7,84.4,93.6,0,4,10.3,286000.0,143500.0,0
BUR0009106,APP007935,CIBIL,2024-03-30,813,7,3,80.0,21.6,0,4,15.8,1136000.0,496800.0,0
BUR0009107,APP007936,Equifax,2023-04-02,834,14,3,93.3,61.9,0,7,6.0,81000.0,338700.0,0
BUR0009108,APP007936,Experian,2023-06-12,824,8,3,79.6,46.1,0,3,19.3,514000.0,267800.0,0
BUR0009109,APP007937,CRIF,2022-03-06,856,4,4,68.4,52.2,1,1,5.3,1435000.0,377800.0,3
BUR0009110,APP007937,Experian,2022-08-06,866,5,7,94.7,39.2,0,6,8.7,1438000.0,41500.0,3
BUR0009111,APP007938,Equifax,2024-04-19,443,8,3,66.0,7.8,0,2,9.3,1519000.0,369500.0,0
BUR0009112,APP007939,CRIF,2022-08-07,0,2,5,83.9,55.8,1,8,6.3,1769000.0,414500.0,0
BUR0009113,APP007939,Equifax,2023-07-20,774,16,2,93.0,14.1,1,8,9.6,391000.0,386200.0,0
BUR0009114,APP007940,CIBIL,2022-10-28,842,15,7,74.5,7.9,0,8,17.7,427000.0,212000.0,0
BUR0009115,APP007940,CRIF,2023-03-28,842,12,1,74.7,39.8,0,6,8.8,1342000.0,224600.0,0
BUR0009116,APP007940,Experian,2023-09-29,850,5,4,75.5,8.2,1,8,10.4,568000.0,311900.0,0
BUR0009117,APP007940,CIBIL,2024-05-11,879,16,0,95.1,60.8,1,1,1.5,1364000.0,5000.0,0
BUR0009118,APP007941,Experian,2023-09-14,548,20,9,63.1,57.7,0,0,8.2,239000.0,466700.0,5
BUR0009119,APP007942,Experian,2022-02-01,438,11,3,88.0,6.3,0,4,6.9,1721000.0,348900.0,2
BUR0009120,APP007942,Equifax,2022-12-12,411,15,3,91.9,67.7,1,2,5.7,901000.0,171500.0,1
BUR0009121,APP007942,Experian,2023-11-07,393,16,3,86.7,70.0,0,4,9.9,1711000.0,115800.0,0
BUR0009122,APP007943,CRIF,2022-03-31,659,11,6,62.5,21.8,4,7,16.8,1043000.0,99100.0,0
BUR0009123,APP007943,CRIF,2022-06-05,662,7,5,70.0,0.0,0,5,3.7,1738000.0,50500.0,0
BUR0009124,APP007944,CIBIL,2022-11-04,9999,1,2,95.7,76.4,0,7,6.5,400000.0,367400.0,0
BUR0009125,APP007944,CRIF,2023-05-16,526,20,6,72.3,200.4,0,1,7.1,57000.0,226900.0,0
BUR0009126,APP007945,Experian,2022-06-17,630,9,10,98.0,55.3,0,0,4.5,1475000.0,350500.0,1
BUR0009127,APP007945,CIBIL,2022-08-18,645,8,2,78.1,20.5,1,4,16.3,472000.0,75900.0,2
BUR0009128,APP007945,CIBIL,2023-02-07,629,5,0,89.3,13.1,0,3,9.9,1199000.0,230900.0,5
BUR0009129,APP007946,Equifax,2023-04-18,599,6,9,97.0,39.0,4,2,6.0,1727000.0,301300.0,2
BUR0009130,APP007946,Equifax,2024-02-23,582,19,10,94.3,35.8,1,0,17.6,923000.0,343900.0,1
BUR0009131,APP007947,CIBIL,2022-01-16,791,15,3,79.0,40.0,0,4,17.8,635000.0,403900.0,0
BUR0009132,APP007947,CIBIL,2022-08-28,787,11,5,91.6,70.3,1,1,2.9,1646000.0,283500.0,0
BUR0009133,APP007947,CIBIL,2023-05-28,784,5,5,84.1,25.4,1,2,2.0,576000.0,600185.7961551923,4
BUR0009134,APP007948,CRIF,2024-02-15,697,7,8,79.1,38.3,1,6,3.6,1413000.0,478200.0,1
BUR0009135,APP007951,Experian,2023-01-17,731,4,0,75.7,35.8,0,2,19.8,1484000.0,234400.0,0
BUR0009136,APP007952,Equifax,2023-02-13,874,5,2,87.0,38.8,1,3,1.6,912000.0,150900.0,1
BUR0009137,APP007952,CIBIL,2023-12-10,851,17,6,80.8,22.0,2,6,18.0,578000.0,416000.0,1
BUR0009138,APP007953,CIBIL,2023-06-16,418,8,4,69.5,49.0,2,7,6.0,983000.0,345700.0,2
BUR0009139,APP007953,CIBIL,2024-06-12,431,7,7,89.9,89.1,0,2,5.4,338000.0,217400.0,0
BUR0009140,APP007954,Equifax,2023-04-04,412,9,3,78.4,211.5,0,5,15.7,70000.0,209200.0,0
BUR0009141,APP007954,Equifax,2023-12-28,430,11,8,92.4,6.7,0,3,8.3,1765000.0,206400.0,0
BUR0009142,APP007955,Equifax,2022-06-09,684,8,1,81.8,35.5,0,5,2.1,234000.0,265763.68231644767,3
BUR0009143,APP007955,CIBIL,2023-02-06,689,10,1,94.3,20.9,0,7,7.4,500000.0,126800.0,1
BUR0009144,APP007956,CIBIL,2024-05-30,9999,10,1,62.9,94.9,0,5,17.4,1188000.0,237600.0,0
BUR0009145,APP007958,CIBIL,2023-10-24,419,20,10,77.9,0.0,0,2,14.8,221000.0,103300.0,0
BUR0009146,APP007959,CIBIL,2022-03-21,866,14,6,69.4,79.4,1,7,14.6,1176000.0,472700.0,0
BUR0009147,APP007961,Equifax,2023-03-27,467,18,4,64.3,85.4,2,8,8.6,1695000.0,201900.0,0
BUR0009148,APP007961,Equifax,2023-10-01,439,11,0,66.9,43.4,2,5,11.9,1992000.0,46000.0,0
BUR0009149,APP007964,CRIF,2022-06-24,511,2,8,87.0,77.9,0,2,3.4,334000.0,97700.0,1
BUR0009150,APP007964,CRIF,2023-04-23,521,3,6,125.6,60.2,0,0,18.3,1063000.0,394300.0,0
BUR0009151,APP007964,CIBIL,,496,1,2,61.2,41.8,0,1,11.1,1147000.0,186500.0,2
BUR0009152,APP007965,CIBIL,2023-03-02,615,1,7,87.3,0.8,1,1,16.0,1138000.0,76300.0,1
BUR0009153,APP007966,Equifax,2022-10-22,536,19,3,76.2,83.7,1,6,10.2,785000.0,409200.0,0
BUR0009154,APP007966,CIBIL,2023-05-05,523,2,2,82.9,87.3,0,2,9.2,1324000.0,454900.0,0
BUR0009155,APP007967,Experian,2022-04-03,440,12,4,63.9,15.8,0,5,7.2,151000.0,97800.0,0
BUR0009156,APP007968,CIBIL,2023-05-01,579,3,7,94.5,19.8,0,4,18.1,127000.0,237900.0,0
BUR0009157,APP007969,CRIF,2023-06-23,718,7,4,61.4,73.7,2,5,5.3,1947000.0,38800.0,0
BUR0009158,APP007971,CIBIL,2023-06-20,618,18,5,80.6,81.8,4,1,11.6,951000.0,462900.0,2
BUR0009159,APP007973,Experian,2022-02-10,843,12,9,77.7,88.1,1,8,14.9,1227000.0,41500.0,1
BUR0009160,APP007973,Experian,2023-02-04,844,7,0,67.7,55.1,0,1,9.8,1259000.0,58100.0,4
BUR0009161,APP007974,Experian,2024-05-23,689,18,3,62.9,30.9,0,7,9.1,1563000.0,387200.0,0
BUR0009162,APP007976,Experian,2023-04-16,772,6,5,81.6,244.8,4,3,17.5,485000.0,259400.0,1
BUR0009163,APP007977,CIBIL,2023-10-19,797,8,10,136.7,27.0,1,0,14.2,224000.0,237100.0,0
BUR0009164,APP007977,CIBIL,2024-05-09,789,15,8,77.7,37.4,0,7,7.7,576000.0,403900.0,0
BUR0009165,APP007978,Experian,2022-06-25,649,2,9,73.4,57.4,0,2,12.6,1251000.0,352400.0,1
BUR0009166,APP007978,Equifax,2022-12-26,631,20,2,85.1,55.8,3,1,14.4,371000.0,209500.0,1
BUR0009167,APP007978,CRIF,2023-12-18,650,9,6,71.7,137.6,0,7,2.5,464000.0,60700.0,1
BUR0009168,APP007979,CRIF,2024-06-23,531,4,5,94.5,65.2,1,6,12.0,1870000.0,121200.0,0
BUR0009169,APP007982,Equifax,2024-01-05,0,16,2,73.7,20.4,1,8,5.9,1904000.0,155500.0,0
BUR0009170,APP007983,Experian,2023-03-27,525,4,5,95.3,90.8,0,6,5.7,977000.0,200700.0,0
BUR0009171,APP007983,Experian,2024-03-20,510,15,2,90.2,83.1,0,0,19.1,785000.0,52900.0,0
BUR0009172,APP007985,CIBIL,2023-06-29,867,2,1,60.7,62.0,1,3,12.4,194000.0,456000.0,0
BUR0009173,APP007985,CRIF,2024-03-25,882,1,2,67.8,44.6,0,7,16.4,888000.0,434300.0,1
BUR0009174,APP007986,Experian,2023-03-30,603,11,10,83.8,8.1,0,1,15.5,770000.0,149400.0,0
BUR0009175,APP007986,Experian,2023-09-06,598,17,2,67.0,12.4,3,2,3.6,993000.0,21300.0,2
BUR0009176,APP007987,CRIF,2022-07-01,654,10,7,79.6,72.3,0,0,1.0,692000.0,292300.0,3
BUR0009177,APP007988,CRIF,2023-04-24,484,2,10,66.5,42.0,0,3,6.2,1087000.0,302000.0,0
BUR0009178,APP007989,Equifax,2022-09-01,1100,20,5,80.4,46.4,0,6,2.1,1008000.0,239500.0,2
BUR0009179,APP007989,CRIF,2023-01-21,763,18,1,71.7,14.4,0,3,9.4,663000.0,105000.0,0
BUR0009180,APP007989,CRIF,2023-11-28,754,5,9,90.4,65.6,1,0,6.1,1070000.0,48600.0,3
BUR0009181,APP007991,Equifax,2022-01-08,827,12,4,73.1,79.8,1,7,15.6,1244000.0,452000.0,1
BUR0009182,APP007992,CRIF,2022-12-08,740,10,10,92.0,34.8,2,1,15.3,1133000.0,468100.0,1
BUR0009183,APP007993,Experian,2023-10-12,412,8,10,84.4,11.9,1,7,5.0,848000.0,425600.0,0
BUR0009184,APP007994,Equifax,2023-02-06,637,4,6,84.7,56.7,0,8,12.1,420000.0,381800.0,4
BUR0009185,APP007994,Experian,2023-10-15,633,12,2,61.6,59.9,0,3,19.8,1027000.0,334900.0,1
BUR0009186,APP007994,CRIF,2024-03-06,640,14,10,75.1,50.6,1,0,13.3,240000.0,149600.0,0
BUR0009187,APP007995,CIBIL,2022-02-18,718,13,1,71.1,1.7,1,5,5.2,311000.0,120600.0,2
BUR0009188,APP007995,Equifax,2022-07-27,714,20,1,77.8,9.1,1,3,18.9,154000.0,107200.0,0
BUR0009189,APP007996,CIBIL,2023-06-06,524,6,6,84.2,50.5,0,1,1.2,1040000.0,272600.0,1
BUR0009190,APP007996,CIBIL,2023-08-18,499,4,0,95.7,61.5,0,1,17.3,1112000.0,281900.0,0
BUR0009191,APP007997,Equifax,2024-06-21,789,1,10,88.8,76.7,2,2,11.4,1714000.0,411000.0,0
BUR0009192,APP007998,Experian,2022-02-14,516,15,5,94.8,70.4,1,2,14.3,1124000.0,229600.0,0
BUR0009193,APP008000,CRIF,2023-07-03,852,20,5,79.6,69.5,2,4,7.6,1271000.0,80200.0,0
BUR0009194,APP008002,Equifax,2023-03-11,593,5,1,64.3,69.6,0,0,7.9,499000.0,69900.0,0
BUR0009195,APP008004,CIBIL,2022-03-09,565,13,7,65.3,81.1,0,0,18.2,1705000.0,67900.0,0
BUR0009196,APP008004,Experian,2022-06-03,583,7,1,80.8,0.8,1,1,2.1,1284000.0,222700.0,2
BUR0009197,APP008005,Experian,2022-03-07,696,17,0,72.0,84.7,2,0,17.3,698000.0,349900.0,0
BUR0009198,APP008006,CIBIL,2023-08-06,743,15,2,89.8,40.4,0,1,15.2,489000.0,256100.0,2
BUR0009199,APP008007,Equifax,2022-07-25,753,12,5,84.2,89.5,0,6,18.9,1123000.0,246700.0,4
BUR0009200,APP008007,CRIF,2022-12-15,776,19,6,70.1,0.2,0,2,16.9,954000.0,427100.0,0
BUR0009201,APP008007,Experian,2023-09-16,755,19,6,82.7,41.5,0,0,15.3,1189000.0,360700.0,2
BUR0009202,APP008009,CIBIL,2024-05-06,633,9,8,84.8,72.5,0,0,13.3,996000.0,73000.0,0
BUR0009203,APP008010,Experian,2023-10-23,438,19,9,85.3,35.8,0,7,0.9,392000.0,384200.0,0
BUR0009204,APP008010,CRIF,2024-05-08,456,1,9,90.1,89.4,1,0,12.6,1624000.0,397100.0,0
BUR0009205,APP008011,Equifax,2023-06-14,590,15,7,89.0,46.7,1,1,6.7,1187000.0,197400.0,0
BUR0009206,APP008011,CRIF,2023-08-18,572,9,2,71.4,62.8,0,0,2.8,1022000.0,232500.0,1
BUR0009207,APP008012,CIBIL,2023-02-08,732,10,0,62.1,76.9,0,2,8.2,782000.0,443300.0,1
BUR0009208,APP008012,CRIF,2023-05-02,746,20,0,94.9,26.1,0,7,15.8,1363000.0,36800.0,0
BUR0009209,APP008014,CIBIL,2022-06-11,570,16,5,62.6,64.6,1,5,3.5,737000.0,370700.0,1
BUR0009210,APP008015,Experian,2023-05-19,864,19,6,60.9,11.3,0,7,1.3,130000.0,28100.0,0
BUR0009211,APP008015,CIBIL,2023-11-16,850,2,5,96.9,63.8,2,6,18.9,1146000.0,249000.0,3
BUR0009212,APP008016,Experian,2023-11-19,844,6,3,94.0,30.1,0,3,9.7,508000.0,136000.0,0
BUR0009213,APP008017,Equifax,2022-09-27,547,16,9,69.1,36.5,0,1,18.0,1079000.0,279500.0,0
BUR0009214,APP008017,CRIF,2022-12-27,518,17,10,86.9,3.5,0,1,1.2,629000.0,119900.0,1
BUR0009215,APP008017,Equifax,2023-12-06,541,10,0,64.8,84.2,2,0,12.4,1829000.0,135900.0,0
BUR0009216,APP008018,Experian,2022-05-06,888,12,3,76.0,84.2,0,4,6.0,106000.0,242500.0,0
BUR0009217,APP008020,CIBIL,2022-03-08,601,6,2,88.5,5.0,0,7,13.8,1035000.0,306500.0,0
BUR0009218,APP008020,Experian,2022-10-18,587,13,9,93.9,20.5,0,7,8.3,661000.0,464600.0,0
BUR0009219,APP008020,Experian,2023-09-09,586,3,10,65.4,44.1,0,5,12.3,1897000.0,326500.0,0
BUR0009220,APP008021,Experian,2022-10-06,673,3,6,71.6,41.1,1,6,10.7,372000.0,416400.0,0
BUR0009221,APP008022,Experian,2022-08-16,858,14,9,86.6,14.2,1,5,2.1,1415000.0,257400.0,0
BUR0009222,APP008022,CRIF,2023-07-21,875,10,0,67.0,208.2,0,7,9.2,166000.0,238200.0,0
BUR0009223,APP008023,CIBIL,2022-05-14,847,4,3,89.7,72.3,2,3,3.7,413000.0,443200.0,1
BUR0009224,APP008023,Experian,2022-11-17,852,19,10,91.3,16.5,2,7,15.6,725000.0,265900.0,0
BUR0009225,APP008024,CRIF,2023-11-26,429,7,7,95.1,1.6,1,1,5.5,397000.0,152000.0,3
BUR0009226,APP008026,Equifax,2022-08-15,658,19,8,67.9,26.4,0,4,4.2,1622000.0,471900.0,1
BUR0009227,APP008026,Experian,2022-11-17,661,10,6,82.9,22.6,0,5,10.1,1795000.0,33900.0,2
BUR0009228,APP008026,CIBIL,2023-06-11,638,8,10,83.6,29.0,3,3,2.6,1099000.0,167200.0,3
BUR0009229,APP008026,CRIF,2024-04-16,666,3,9,96.8,37.0,0,8,2.2,885000.0,154700.0,0
BUR0009230,APP008027,Experian,2022-12-20,704,12,0,73.0,79.1,0,3,11.0,1038000.0,232100.0,0
BUR0009231,APP008028,Equifax,2022-01-03,673,18,4,67.6,19.6,1,2,14.7,1136000.0,350500.0,0
BUR0009232,APP008029,CIBIL,2023-01-10,789,8,1,94.2,9.9,0,4,17.7,1692000.0,213000.0,2
BUR0009233,APP008029,CRIF,2023-04-13,819,5,3,78.7,9.5,0,5,15.0,204000.0,234300.0,0
BUR0009234,APP008031,Equifax,2023-04-27,703,13,10,73.5,92.2,0,2,2.1,724000.0,328800.0,0
BUR0009235,APP008032,CIBIL,2022-12-15,578,20,3,81.5,46.7,0,4,19.6,1680000.0,43000.0,2
BUR0009236,APP008032,CRIF,2023-08-02,593,17,3,99.3,87.2,1,4,10.0,1288000.0,72000.0,0
BUR0009237,APP008033,cibil,2022-11-21,728,18,7,60.8,26.9,0,1,16.6,1469000.0,365400.0,1
BUR0009238,APP008033,Experian,2023-10-09,754,11,5,83.2,86.4,3,0,19.1,1373000.0,379100.0,3
BUR0009239,APP008033,Equifax,2023-12-16,729,20,0,95.4,35.3,0,7,17.9,1700000.0,446400.0,0
BUR0009240,APP008034,CRIF,2023-03-06,742,20,9,77.5,67.4,2,3,8.3,115000.0,478000.0,0
BUR0009241,APP008035,Equifax,2022-09-28,751,4,4,109.3,69.1,0,1,8.6,1693000.0,413700.0,0
BUR0009242,APP008035,CIBIL,2023-02-05,768,10,4,84.6,25.8,4,8,12.1,1860000.0,238900.0,0
BUR0009243,APP008037,Experian,2023-09-30,750,18,8,98.6,50.6,4,5,15.8,626000.0,41500.0,2
BUR0009244,APP008038,Experian,2023-06-13,892,15,8,99.5,45.3,0,1,6.6,731000.0,87800.0,1
BUR0009245,APP008039,CIBIL,2022-07-28,512,3,2,74.5,83.0,1,4,10.2,1175000.0,125500.0,1
BUR0009246,APP008041,Equifax,2023-03-06,733,18,1,81.9,7.3,0,8,8.9,1965000.0,49100.0,0
BUR0009247,APP008042,Equifax,2023-10-01,595,18,9,87.0,63.1,0,8,11.6,1830000.0,431400.0,1
BUR0009248,APP008043,Experian,2024-02-02,900,18,3,67.1,68.0,0,3,0.5,1585000.0,377100.0,2
BUR0009249,APP008044,Experian,2022-12-25,779,15,3,63.5,33.0,1,8,15.0,1069000.0,183100.0,0
BUR0009250,APP008044,CRIF,2023-10-19,798,10,7,68.5,22.5,0,1,5.0,1069000.0,294700.0,0
BUR0009251,APP008045,CRIF,2023-05-01,814,2,5,95.7,88.4,0,5,13.5,891000.0,497600.0,0
BUR0009252,APP008045,Equifax,2024-01-16,831,3,5,95.0,84.0,0,0,19.5,590000.0,56100.0,0
BUR0009253,APP008047,CIBIL,2023-08-24,493,16,6,69.1,52.3,1,1,13.9,1140000.0,483500.0,1
BUR0009254,APP008047,Experian,2024-02-25,504,11,10,90.8,30.8,0,7,2.4,1392000.0,467000.0,0
BUR0009255,APP008048,Experian,2023-12-15,703,1,2,76.6,75.6,0,1,0.6,937000.0,34000.0,4
BUR0009256,APP008048,Equifax,2024-04-16,723,15,7,65.0,91.1,0,7,15.1,1799000.0,355700.0,0
BUR0009257,APP008049,Experian,2022-12-08,702,2,0,74.0,205.9,1,0,2.2,1703000.0,116300.0,0
BUR0009258,APP008050,Experian,2023-02-02,647,6,9,65.8,50.6,2,5,12.3,1146000.0,184300.0,0
BUR0009259,APP008050,CIBIL,2023-08-13,666,2,3,98.9,71.4,0,5,13.6,1806000.0,342100.0,0
BUR0009260,APP008051,Experian,2022-11-05,899,5,2,69.8,86.5,1,8,10.0,669000.0,360900.0,2
BUR0009261,APP008051,Equifax,2023-04-01,-300,8,10,67.2,84.8,0,5,0.6,1491000.0,372000.0,4
BUR0009262,APP008054,CIBIL,2023-05-08,500,8,3,82.4,88.5,0,7,13.4,1765000.0,370500.0,0
BUR0009263,APP008054,Experian,2023-12-30,478,4,0,89.9,0.9,0,4,12.6,1470000.0,53800.0,3
BUR0009264,APP008056,Equifax,2023-03-26,891,8,8,70.2,71.6,2,7,12.9,411000.0,258200.0,0
BUR0009265,APP008056,Experian,2024-01-24,900,12,5,77.8,60.7,1,0,9.8,889000.0,323900.0,2
BUR0009266,APP008057,CRIF,2022-01-30,461,10,10,76.1,39.3,4,7,3.7,1717000.0,220400.0,1
BUR0009267,APP008057,Experian,2022-07-23,471,19,8,69.5,10.4,0,5,18.1,1549000.0,413100.0,0
BUR0009268,APP008057,Experian,2023-02-18,467,15,2,80.3,44.4,2,3,12.7,1326000.0,144100.0,0
BUR0009269,APP008057,Experian,2024-01-15,476,16,7,73.6,60.6,2,0,9.8,253000.0,141800.0,0
BUR0009270,APP008058,CIBIL,2024-03-18,603,3,8,65.7,94.5,1,4,15.3,274000.0,332300.0,0
BUR0009271,APP008060,Equifax,2022-03-27,600,11,1,86.1,131.2,0,7,14.9,427000.0,200600.0,0
BUR0009272,APP008061,Equifax,2022-06-17,741,16,6,82.3,79.2,2,4,4.8,1670000.0,424000.0,0
BUR0009273,APP008062,Experian,2023-10-03,810,14,0,90.8,128.7,1,1,10.1,1481000.0,133400.0,1
BUR0009274,APP008062,CRIF,2024-04-07,801,4,3,96.0,10.2,0,8,11.4,1262000.0,66200.0,0
BUR0009275,APP008063,Experian,2024-05-30,518,20,7,65.4,29.1,1,7,3.5,1105000.0,372300.0,3
BUR0009276,APP008064,CRIF,2022-07-01,566,19,4,88.2,20.8,0,5,2.4,1026000.0,443700.0,0
BUR0009277,APP008064,Experian,2023-03-17,570,8,8,99.8,3.0,0,5,0.6,1863000.0,362100.0,0
BUR0009278,APP008064,CRIF,2024-01-30,597,14,3,84.1,42.7,1,5,13.7,1039000.0,309300.0,1
BUR0009279,APP008066,CRIF,2023-02-16,445,5,2,87.9,48.1,0,5,6.2,783000.0,69200.0,1
BUR0009280,APP008066,CIBIL,2023-09-25,439,20,9,88.7,43.9,1,4,8.8,1082000.0,86100.0,0
BUR0009281,APP008067,Equifax,2023-08-14,545,15,10,82.7,74.8,0,7,18.6,752000.0,226500.0,0
BUR0009282,APP008068,CRIF,,468,1,2,85.0,63.5,1,6,11.2,1333000.0,189100.0,2
BUR0009283,APP008069,CIBIL,2022-11-13,696,18,6,69.6,229.7,2,2,19.4,1698000.0,47900.0,0
BUR0009284,APP008070,CIBIL,2022-04-03,550,12,0,79.6,39.7,1,2,6.8,491000.0,27200.0,0
BUR0009285,APP008070,CRIF,2022-12-25,526,1,1,96.2,6.4,0,2,18.5,1728000.0,18000.0,0
BUR0009286,APP008071,Experian,2022-08-05,597,10,10,84.9,29.9,0,4,18.3,1311000.0,390800.0,0
BUR0009287,APP008071,CRIF,2023-05-15,596,3,4,93.9,40.1,2,7,0.8,59000.0,268500.0,0
BUR0009288,APP008072,Equifax,2023-02-04,613,10,7,83.3,50.8,0,2,9.0,1956000.0,213200.0,1
BUR0009289,APP008072,CRIF,2023-11-23,587,16,0,94.1,75.8,0,7,17.2,963000.0,488100.0,3
BUR0009290,APP008073,Equifax,2022-07-28,884,2,2,73.7,25.7,0,2,8.7,1766000.0,134300.0,0
BUR0009291,APP008075,Equifax,2023-04-01,767,17,1,75.0,19.4,0,6,19.2,1401000.0,350600.0,0
BUR0009292,APP008075,Equifax,2023-06-29,742,18,8,85.2,34.1,0,2,13.1,282000.0,325546.2499743115,0
BUR0009293,APP008075,Experian,2023-10-06,728,16,5,93.0,67.5,0,1,1.1,1749000.0,34300.0,2
BUR0009294,APP008077,Equifax,2023-12-24,450,15,4,68.6,78.4,0,0,17.3,1011000.0,163100.0,1
BUR0009295,APP008078,CIBIL,2024-01-02,625,19,0,88.3,75.7,1,1,17.3,916000.0,951034.0000619062,0
BUR0009296,APP008079,Experian,2024-03-17,712,9,7,69.5,33.9,2,0,13.7,683000.0,196800.0,3
BUR0009297,APP008080,CIBIL,2023-02-13,418,10,1,87.5,76.3,1,6,9.9,664000.0,480600.0,0
BUR0009298,APP008080,CRIF,2023-09-06,404,9,10,99.3,17.0,3,0,17.1,902000.0,378800.0,0
BUR0009299,APP008080,CIBIL,2024-01-03,387,3,4,97.0,67.5,0,2,17.9,124000.0,314400.0,3
BUR0009300,APP008082,Experian,2023-03-11,403,10,8,97.0,15.6,1,3,6.2,1776000.0,134700.0,0
BUR0009301,APP008082,CIBIL,2023-11-19,431,12,9,92.1,16.9,3,3,12.3,1629000.0,226500.0,0
BUR0009302,APP008083,CIBIL,2023-12-14,834,14,1,61.6,86.1,1,7,18.6,298000.0,426300.0,0
BUR0009303,APP008084,Experian,2022-12-25,616,4,8,98.6,122.8,1,4,9.3,313000.0,422900.0,0
BUR0009304,APP008084,Equifax,2023-10-26,641,3,7,72.6,36.5,0,4,3.2,1158000.0,284200.0,0
BUR0009305,APP008084,Equifax,2024-03-18,642,18,3,136.6,2.9,2,6,19.1,1487000.0,404400.0,0
BUR0009306,APP008085,CRIF,2022-11-11,503,12,0,98.6,67.6,0,1,1.9,852000.0,423300.0,1
BUR0009307,APP008086,CRIF,2023-01-04,810,11,2,132.3,4.7,3,0,8.3,1832000.0,382800.0,0
BUR0009308,APP008087,Experian,2022-01-15,845,15,3,75.7,31.5,2,1,3.4,1767000.0,326000.0,1
BUR0009309,APP008087,CIBIL,2022-04-29,822,8,7,89.8,88.4,0,8,19.2,1800000.0,187900.0,0
