application_id,applicant_id,application_date,product_type,loan_purpose,loan_amount,declared_income,employment_type,employer_category,credit_score,debt_to_income,interest_rate,decision,decision_date,loan_tenure_months,city,age
LNA0010852,APP008555,2024-04-05,Personal Loan,Vehicle,141000.0,21501.0,Salaried,PSU Bank,587,9.9,20.0,Approved,2024-04-14,60,Pune,36
LNA0010853,APP008556,2022-05-07,Personal Loan,Home Purchase,638000.0,74254.0,Salaried,Healthcare,674,15.7,15.91,Approved,2022-05-17,36,Ahmedabad,30
LNA0010854,APP008557,2023-05-30,Business Loan,Personal,164000.0,26072.0,Self-Employed,Retail,675,12.0,17.13,Declined,2023-06-06,120,Bangalore,50
LNA0010855,APP008557,2024-03-19,Personal Loan,Education,4380000.0,26533.0,Self-Employed,Retail,675,321.3,17.79,Approved,2024-04-01,48,Bangalore,50
LNA0010856,APP008558,2023-12-03,Auto Loan,Debt Consolidation,888000.0,32720.0,Salaried,Healthcare,768,46.4,14.33,Approved,2023-12-05,36,Hyderabad,34
LNA0010857,APP008559,2023-06-30,Auto Loan,Education,138000.0,22423.0,Salaried,PSU Bank,874,214.22298552039604,14.01,Withdrawn,2023-07-06,240,Mumbai,30
LNA0010858,APP008559,2024-06-09,Auto Loan,Personal,117000.0,18763.0,Salaried,PSU Bank,874,10.2,14.48,Approved,2024-06-14,180,Mumbai,30
LNA0010859,APP008560,2022-06-18,Home Loan,Debt Consolidation,352000.0,74635.0,Freelancer,Startup,466,7.8,19.83,Declined,2022-06-27,240,Chennai,27
LNA0010860,APP008560,2022-10-21,Personal Loan,Medical,112000.0,88708.0,Freelancer,Startup,466,2.5,21.44,Declined,2022-11-03,84,Chennai,27
LNA0010861,APP008561,2023-11-15,Home Loan,Home Purchase,1105000.0,20122.0,Self-Employed,IT Company,658,101.3,17.94,Declined,2023-11-20,180,Ahmedabad,33
LNA0010862,APP008561,2024-03-21,Auto Loan,Debt Consolidation,112000.0,16458.0,Self-Employed,IT Company,658,10.3,16.75,Approved,2024-03-29,60,Ahmedabad,33
LNA0010863,APP008562,2024-01-10,Personal Loan,Vehicle,213000.0,64787.0,Salaried,FMCG,512,7.0,20.13,Declined,2024-01-23,36,Pune,34
LNA0010864,APP008563,2023-01-29,Home Loan,Business,97000.0,20785.0,Salaried,PSU Bank,654,7.6,17.87,Approved,2023-02-06,120,Hyderabad,30
LNA0010865,APP008564,2023-09-03,Personal Loan,Debt Consolidation,313000.0,71911.0,Salaried,FMCG,464,8.0,22.59,Declined,2023-09-07,84,Hyderabad,23
LNA0010866,APP008565,2023-05-28,Credit Card,Personal,738000.0,47002.0,Business Owner,Government,597,24.5,18.86,Pending,2023-06-02,180,Chennai,56
LNA0010867,APP008565,2024-02-15,Business Loan,Home Purchase,55000.0,54125.0,Business Owner,Government,597,1.8,17.51,Declined,2024-02-28,60,Chennai,56
LNA0010868,APP008566,2022-06-18,Auto Loan,Education,783000.0,52079.0,Retired,PSU Bank,884,24.2,12.01,Approved,2022-06-22,120,Bangalore,33
LNA0010869,APP008567,2022-05-23,Personal Loan,Debt Consolidation,191000.0,30782.0,Self-Employed,Manufacturing,518,13.3,20.82,Declined,2022-05-26,180,Delhi,24
LNA0010870,APP008568,2023-02-28,Personal Loan,Personal,147000.0,84562.0,Business Owner,Government,565,3.6,20.07,Declined,2023-03-10,120,Hyderabad,47
LNA0010871,APP008568,2023-12-29,Credit Card,Business,60000.0,83333.0,Business Owner,Government,565,1.5,17.91,Pending,2024-01-11,120,Hyderabad,47
LNA0010872,APP008569,2022-02-13,Auto Loan,Debt Consolidation,95000.0,30198.0,Salaried,FMCG,442,5.3,21.66,Declined,2022-02-20,36,Mumbai,22
LNA0010873,APP008570,2022-05-19,Business Loan,Home Purchase,1769000.0,32392.0,Salaried,Retail,459,115.7,22.21,Declined,2022-05-22,84,Ahmedabad,46
LNA0010874,APP008571,2023-11-09,Credit Card,Vehicle,105000.0,33765.0,Salaried,Manufacturing,672,5.0,17.43,Declined,2023-11-17,84,Ahmedabad,30
LNA0010875,APP008572,2024-05-24,Home Loan,Business,191000.0,0.0,Salaried,FMCG,346,4.5,23.9,Declined,2024-06-01,60,Delhi,48
LNA0010876,APP008573,2024-03-02,Auto Loan,Home Purchase,65000.0,69285.0,Salaried,Government,480,1.6,22.24,Withdrawn,2024-03-16,180,Bangalore,26
LNA0010877,APP008574,2022-11-15,Credit Card,Home Purchase,583000.0,59328.0,Salaried,FMCG,404,17.2,23.06,Declined,2022-11-16,120,Delhi,54
LNA0010878,APP008574,2023-04-09,Credit Card,Vehicle,627000.0,59840.0,Salaried,FMCG,404,18.5,21.62,Withdrawn,2023-04-15,180,Delhi,54
LNA0010879,APP008575,2023-02-01,Auto Loan,Home Purchase,820000.0,27618.0,Freelancer,Telecom,846,55.8,13.8,Approved,2023-02-10,240,Bangalore,34
LNA0010880,APP008576,2022-04-21,Credit Card,Business,84000.0,364799.0,Business Owner,FMCG,723,0.4,16.87,Approved,2022-04-23,60,Hyderabad,51
LNA0010881,APP008576,2022-12-25,Business Loan,Medical,116000.0,376789.0,Business Owner,FMCG,723,0.5,15.49,Declined,2022-12-28,84,Hyderabad,51
LNA0010882,APP008577,2023-10-09,Personal Loan,Debt Consolidation,134000.0,28939.0,Salaried,Telecom,641,7.2,16.65,Withdrawn,2023-10-22,24,Mumbai,31
LNA0010883,APP008577,2024-05-31,Personal Loan,Education,179000.0,32646.0,Salaried,Telecom,641,9.6,17.61,Withdrawn,2024-06-13,240,Mumbai,31
LNA0010884,APP008578,2023-11-02,Personal Loan,Medical,2168000.0,19710.0,Salaried,PSU Bank,669,181.6,16.05,Pending,2023-11-09,60,Kolkata,41
LNA0010885,APP008579,2024-01-03,Credit Card,Debt Consolidation,162000.0,50188.0,Self-Employed,IT Company,640,5.4,17.92,Declined,2024-01-05,24,Mumbai,25
LNA0010886,APP008580,2022-02-10,Personal Loan,Medical,203000.0,65447.0,Unemployed,FMCG,685,6.6,17.87,Declined,2022-02-24,48,Chennai,26
LNA0010887,APP008580,2022-10-16,Business Loan,Medical,57000.0,49391.0,Unemployed,FMCG,685,1.8,18.29,Approved,2022-10-17,24,Chennai,26
LNA0010888,APP008581,2024-01-26,Credit Card,Personal,107000.0,26191.0,Business Owner,PSU Bank,671,7.6,17.59,Approved,2024-01-30,36,Pune,45
LNA0010889,APP008582,2022-07-27,Credit Card,Medical,1948000.0,100195.0,Salaried,Healthcare,565,29.8,20.14,Withdrawn,2022-07-30,12,Hyderabad,36
LNA0010890,APP008582,2022-09-11,Personal Loan,Personal,75000.0,133778.0,Salaried,Healthcare,565,1.1,19.87,Approved,2022-09-21,84,Hyderabad,36
LNA0010891,APP008583,2023-11-06,Auto Loan,Business,475000.0,40216.0,Freelancer,Startup,393,21.7,23.14,Declined,2023-11-09,36,Chennai,54
LNA0010892,APP008584,2023-03-03,Home Loan,Home Purchase,51000.0,27007.0,Unemployed,Telecom,726,4.0,14.6,Approved,2023-03-16,180,Ahmedabad,31
LNA0010893,APP008584,2023-07-14,Business Loan,Home Purchase,4153000.0,25423.0,Unemployed,Telecom,726,325.4,15.7,Pending,2023-07-20,84,Ahmedabad,31
LNA0010894,APP008585,2024-02-27,Business Loan,Medical,176000.0,30515.0,Salaried,PSU Bank,828,10.2,14.99,Approved,2024-03-02,48,Bangalore,56
LNA0010895,APP008586,2023-01-24,Auto Loan,Medical,133000.0,43798.0,Salaried,FMCG,518,6.3,19.7,Declined,2023-01-26,60,Bangalore,22
LNA0010896,APP008587,2023-06-16,Personal Loan,Education,63000.0,60632.0,Freelancer,Telecom,334,2.1,24.1,Declined,2023-06-29,12,Bangalore,25
LNA0010897,APP008588,2022-07-09,Auto Loan,Vehicle,725000.0,87923.0,Retired,Startup,302,15.7,23.12,Declined,2022-07-12,36,Bangalore,48
LNA0010898,APP008589,2022-05-06,Credit Card,Business,817000.0,39387.0,Salaried,Education,453,44.9,20.48,Declined,2022-05-14,36,Kolkata,49
LNA0010899,APP008590,2023-01-07,Personal Loan,Personal,686000.0,25951.0,Self-Employed,Telecom,560,50.0,18.66,Declined,2023-01-17,60,Bangalore,34
LNA0010900,APP008591,2023-03-07,Personal Loan,Education,4734000.0,58878.0,Salaried,Startup,687,126.2,17.65,Pending,2023-03-13,48,Kolkata,29
LNA0010901,APP008592,2023-12-22,Personal Loan,Medical,2682000.0,17879.0,Salaried,FMCG,391,249.1,21.83,Declined,2023-12-31,48,Delhi,22
LNA0010902,APP008593,2022-09-29,Business Loan,Vehicle,939000.0,38225.0,Unemployed,PSU Bank,844,49.0,14.62,Approved,2022-10-09,36,Delhi,33
LNA0010903,APP008594,2022-09-04,Personal Loan,Debt Consolidation,797000.0,49056.0,Self-Employed,IT Company,322,32.5,22.84,Declined,2022-09-13,48,Chennai,55
LNA0010904,APP008595,2022-08-08,Home Loan,Home Purchase,87000.0,35962.0,Self-Employed,Education,303,4.6,22.99,Declined,2022-08-12,120,Bangalore,30
LNA0010905,APP008596,2022-02-10,Personal Loan,Business,123000.0,30221.0,Salaried,Startup,513,7.9,20.35,Declined,2022-02-15,24,Delhi,23
LNA0010906,APP008597,2023-10-19,Credit Card,Education,89000.0,19001.0,Salaried,Education,645,7.4,18.59,Approved,2023-10-17,36,Delhi,62
LNA0010907,APP008598,2022-07-30,Auto Loan,Medical,69000.0,18675.0,Salaried,Healthcare,300,6.4,24.11,Declined,2022-08-05,84,Hyderabad,58
LNA0010908,APP008599,2022-10-14,Personal Loan,Personal,938000.0,75415.0,Retired,Manufacturing,587,24.3,18.1,Declined,2022-10-20,48,Mumbai,31
LNA0010909,APP008600,2024-06-19,Personal Loan,Debt Consolidation,147000.0,29877.0,Business Owner,IT Company,421,9.3,23.54,Declined,2024-06-28,36,Kolkata,42
LNA0010910,APP008601,2022-05-31,Personal Loan,Personal,190000.0,43847.0,Salaried,FMCG,648,6.5,17.64,Declined,2022-06-04,24,Hyderabad,41
LNA0010911,APP008602,2022-11-02,Credit Card,Vehicle,252000.0,62348.0,Business Owner,IT Company,372,7.8,22.46,Declined,2022-11-09,12,Ahmedabad,21
LNA0010912,APP008603,2023-10-12,Home Loan,Home Purchase,127000.0,54592.0,Unemployed,Retail,364,4.2,23.47,Pending,2023-10-20,48,Ahmedabad,21
LNA0010913,APP008604,2023-05-09,Personal Loan,Business,118000.0,56882.0,Business Owner,Retail,440,4.4,22.18,Declined,2023-05-17,84,Mumbai,51
LNA0010914,APP008604,2024-01-01,Home Loan,Education,4373000.0,42054.0,Business Owner,Retail,-1,162.9,22.0,Pending,2024-01-08,48,Mumbai,51
LNA0010915,APP008604,2024-06-28,Business Loan,Education,192000.0,51314.0,Business Owner,Retail,440,7.2,23.15,Declined,2024-07-12,84,Mumbai,51
LNA0010916,APP008605,2022-03-23,Auto Loan,Personal,2003000.0,90383.0,Unemployed,Government,346,42.7,22.76,Declined,2022-03-30,12,Ahmedabad,48
LNA0010917,APP008606,2023-12-01,Auto Loan,Home Purchase,189000.0,23308.0,Salaried,Government,736,14.2,14.68,Approved,2023-12-10,84,Hyderabad,65
LNA0010918,APP008607,2022-09-27,Personal Loan,Vehicle,156000.0,16126.0,Freelancer,Government,779,15.8,15.03,Approved,2022-10-03,60,Chennai,56
LNA0010919,APP008608,2023-09-10,Credit Card,Business,164000.0,84229.0,Business Owner,Education,413,3.4,21.77,Withdrawn,2023-09-24,180,Bangalore,62
LNA0010920,APP008609,2022-07-13,Business Loan,Debt Consolidation,559000.0,432115.0,Freelancer,Healthcare,309,2.0,25.42,Declined,2022-07-14,12,Delhi,47
LNA0010921,APP008609,2022-11-08,Credit Card,Education,2065000.0,528848.0,Freelancer,Healthcare,309,7.5,24.81,Declined,2022-11-19,24,Delhi,47
LNA0010922,APP008610,2022-07-17,Home Loan,Vehicle,62000.0,21279.0,Self-Employed,Retail,877,6.0,12.26,Approved,2022-07-22,60,Pune,61
LNA0010923,APP008611,2023-08-29,Credit Card,Debt Consolidation,1726000.0,80645.0,Salaried,IT Company,565,43.7,17.73,Pending,2023-09-09,24,Hyderabad,28
LNA0010924,APP008612,2024-04-06,Credit Card,Medical,286000.0,127577.0,Salaried,Startup,626,3.6,16.84,Pending,2024-04-09,60,Hyderabad,22
LNA0010925,APP008613,2023-10-06,Auto Loan,Vehicle,295000.0,38876.0,Salaried,PSU Bank,675,15.2,16.02,Approved,2023-10-15,48,Mumbai,39
LNA0010926,APP008614,,Credit Card,Business,246000.0,17349.0,Retired,Telecom,747,26.9,14.65,Approved,2023-01-02,84,Delhi,65
LNA0010927,APP008614,2023-12-10,Personal Loan,Personal,209000.0,13928.0,Retired,Telecom,747,22.9,14.4,Withdrawn,2023-12-19,24,Delhi,65
LNA0010928,APP008615,2024-01-14,Business Loan,Home Purchase,290000.0,52798.0,Self-Employed,IT Company,887,11.4,14.15,Approved,2024-01-20,48,Chennai,61
LNA0010929,APP008615,2024-04-04,Home Loan,Home Purchase,540000.0,54222.0,Self-Employed,IT Company,887,21.2,11.47,Pending,2024-04-13,180,Chennai,61
LNA0010930,APP008616,2024-06-08,Credit Card,Home Purchase,106000.0,132938.0,Self-Employed,Telecom,710,1.2,15.68,Pending,2024-06-10,84,Delhi,23
LNA0010931,APP008617,2023-05-29,Personal Loan,Medical,58000.0,57499.0,Salaried,Manufacturing,578,1.9,20.23,Withdrawn,2023-06-08,84,Mumbai,30
LNA0010932,APP008618,2023-10-03,Auto Loan,Personal,144000.0,0.0,Self-Employed,IT Company,548,2.9,19.84,Declined,2023-10-07,12,Pune,63
LNA0010933,APP008618,2024-01-31,Credit Card,Personal,517000.0,80366.0,Self-Employed,IT Company,548,10.5,20.42,Approved,2024-02-02,24,Pune,63
LNA0010934,APP008619,2023-07-27,Credit Card,Business,143000.0,55479.0,Business Owner,Healthcare,342,5.1,24.96,Declined,2023-07-30,180,Bangalore,27
LNA0010935,APP008620,2023-11-22,Personal Loan,Personal,974000.0,216693.0,Salaried,Telecom,327,8.4,25.03,Declined,2023-11-26,48,Chennai,51
LNA0010936,APP008620,2024-05-26,Home Loan,Business,174000.0,200093.0,Salaried,Telecom,327,1.5,24.43,Declined,2024-06-07,12,Chennai,51
LNA0010937,APP008621,2023-06-29,Auto Loan,Personal,65000.0,72311.0,Salaried,Education,573,1.9,18.13,Withdrawn,2023-07-13,36,Delhi,51
LNA0010938,APP008622,2024-03-10,Home Loan,Medical,579000.0,136778.0,Salaried,Education,677,6.5,15.7,Withdrawn,2024-03-22,60,Ahmedabad,47
LNA0010939,APP008623,2022-07-08,Credit Card,Home Purchase,624000.0,30279.0,Salaried,FMCG,633,33.6,17.42,Approved,2022-07-12,240,Hyderabad,25
LNA0010940,APP008623,2022-09-02,Credit Card,Medical,124000.0,,Salaried,FMCG,633,6.7,18.74,Declined,2022-09-09,24,Hyderabad,25
LNA0010941,APP008624,2023-05-27,Personal Loan,Education,129000.0,19747.0,Salaried,Education,1200,11.6,11.8,Approved,2023-06-03,180,Mumbai,39
LNA0010942,APP008625,2024-02-27,Auto Loan,Personal,108000.0,44192.0,Freelancer,FMCG,758,5.2,15.62,Approved,2024-03-07,120,Bangalore,29
LNA0010943,APP008626,2022-10-26,Business Loan,Education,161000.0,57780.0,Retired,Government,667,5.1,16.27,Approved,2022-11-02,48,Mumbai,26
LNA0010944,APP008627,2022-08-12,Credit Card,Education,109000.0,31230.0,Salaried,Government,725,7.1,15.48,Approved,2022-08-19,120,Hyderabad,33
LNA0010945,APP008628,2023-09-23,Personal Loan,Debt Consolidation,2924000.0,43533.0,Unemployed,Education,300,133.5,25.16,Declined,2023-09-30,180,Delhi,29
LNA0010946,APP008629,2023-01-11,Personal Loan,Debt Consolidation,165000.0,94667.0,Salaried,Telecom,751,3.4,15.04,Approved,2023-01-20,84,Chennai,25
LNA0010947,APP008630,2023-12-28,Personal Loan,Debt Consolidation,4466000.0,62217.0,Salaried,Telecom,402,120.5,21.37,Declined,2023-12-30,240,Kolkata,56
LNA0010948,APP008631,2022-03-14,Personal Loan,Business,52000.0,43297.0,Business Owner,Government,651,119.71935835790973,16.84,Declined,2022-03-24,48,Mumbai,25
LNA0010949,APP008631,2022-04-25,Credit Card,Personal,2335000.0,35013.0,Business Owner,Government,651,112.6,17.7,Approved,2022-05-03,24,Mumbai,25
LNA0010950,APP008631,2023-04-18,Home Loan,Education,782000.0,38486.0,Business Owner,Government,651,37.7,18.01,Withdrawn,2023-04-27,24,Mumbai,25
LNA0010951,APP008632,2024-04-01,Business Loan,Vehicle,167000.0,73814.0,Salaried,IT Company,590,4.0,19.61,Declined,2024-04-03,48,Mumbai,22
LNA0010952,APP008633,2023-08-05,Auto Loan,Vehicle,1568000.0,66540.0,Self-Employed,Healthcare,367,37.3,24.62,Declined,2023-08-07,24,Pune,49
LNA0010953,APP008634,2022-12-27,Credit Card,Vehicle,394000.0,94187.0,Retired,Government,327,6.9,23.63,Declined,2022-12-31,84,Kolkata,49
LNA0010954,APP008635,2023-05-30,Personal Loan,Medical,4159000.0,211392.0,Business Owner,Education,794,39.8,13.78,Approved,2023-06-07,240,Bangalore,47
LNA0010955,APP008636,2022-01-04,Home Loan,Education,741000.0,237558.0,Salaried,FMCG,870,6.3,11.65,Approved,2022-01-09,36,Bangalore,48
LNA0010956,APP008637,2022-03-01,Personal Loan,Personal,129000.0,71404.0,Self-Employed,Startup,735,3.2,15.96,Approved,2022-03-06,240,Hyderabad,39
LNA0010957,APP008637,2022-09-11,Personal Loan,Personal,3070000.0,68634.0,Self-Employed,Startup,735,77.0,16.97,Approved,2022-09-19,180,Hyderabad,39
LNA0010958,APP008638,2022-03-03,Home Loan,Personal,3681000.0,54522.0,Salaried,Retail,883,113.4,13.31,Approved,2022-03-14,24,Chennai,56
LNA0010959,APP008638,2022-04-06,Business Loan,Debt Consolidation,170000.0,53037.0,Salaried,Retail,883,5.2,13.78,Declined,2022-04-08,240,Chennai,56
LNA0010960,APP008639,2022-10-03,Home Loan,Medical,181000.0,,Self-Employed,Healthcare,350,18.3,22.84,Declined,2022-10-05,60,Delhi,26
LNA0010961,APP008640,2023-05-26,Personal Loan,Vehicle,188000.0,30807.0,Self-Employed,Startup,755,12.3,14.54,Approved,2023-06-05,12,Kolkata,29
LNA0010962,APP008640,2023-07-12,Home Loan,Debt Consolidation,183000.0,25207.0,Self-Employed,Startup,755,245.8497066040267,16.2,Approved,2023-07-24,180,Kolkata,29
LNA0010963,APP008641,2022-06-02,Home Loan,Debt Consolidation,850000.0,474528.0,Self-Employed,Startup,854,3.1,12.55,Approved,2022-06-07,12,Chennai,29
LNA0010964,APP008642,2023-02-04,Personal Loan,Debt Consolidation,848000.0,69442.0,Salaried,Government,438,21.0,23.03,Declined,2023-02-14,60,Mumbai,23
LNA0010965,APP008643,2022-04-26,Business Loan,Debt Consolidation,450000.0,20297.0,Self-Employed,Telecom,770,39.3,15.07,Approved,2022-05-05,36,Ahmedabad,53
LNA0010966,APP008644,2023-03-02,Home Loan,Personal,186000.0,20358.0,Salaried,Retail,616,19.4,18.9,Declined,2023-03-12,84,Hyderabad,36
LNA0010967,APP008645,2022-06-14,Home Loan,Debt Consolidation,2314000.0,81938.0,Salaried,Telecom,595,60.9,18.23,Approved,2022-06-24,84,Delhi,42
LNA0010968,APP008646,2022-02-07,Business Loan,Debt Consolidation,148000.0,382020.0,Salaried,Government,896,0.6,12.1,Approved,2022-02-17,240,Chennai,25
LNA0010969,APP008647,2023-12-14,Credit Card,Business,1642000.0,36096.0,Self-Employed,Education,381,75.7,23.06,Withdrawn,2023-12-17,60,Ahmedabad,49
LNA0010970,APP008647,2024-02-25,Business Loan,Education,147000.0,41205.0,Self-Employed,Education,381,6.8,22.38,Declined,2024-03-04,84,Ahmedabad,49
LNA0010971,APP008648,2022-04-12,Business Loan,Debt Consolidation,912000.0,58515.0,Salaried,FMCG,564,30.0,18.19,Withdrawn,2022-04-15,180,Bangalore,27
LNA0010972,APP008649,2023-02-01,Business Loan,Vehicle,176000.0,126857.0,Self-Employed,Telecom,436,2.3,20.93,Declined,2023-02-08,12,Chennai,36
LNA0010973,APP008650,2023-07-06,Home Loan,Debt Consolidation,279000.0,40012.0,Business Owner,Healthcare,776,14.5,14.51,Withdrawn,2023-07-13,240,Kolkata,25
LNA0010974,APP008651,2022-11-17,Home Loan,Personal,195000.0,38108.0,Self-Employed,PSU Bank,336,9.5,22.62,Declined,2022-11-28,12,Mumbai,42
LNA0010975,APP008651,2023-01-14,Credit Card,Education,4853000.0,42264.0,Self-Employed,PSU Bank,336,235.4,23.04,Declined,2023-01-16,60,Mumbai,42
LNA0010976,APP008652,2023-04-02,Business Loan,Medical,912000.0,164697.0,Salaried,FMCG,550,10.0,20.16,Approved,2023-04-13,12,Ahmedabad,56
LNA0010977,APP008652,2023-11-01,Credit Card,Vehicle,171000.0,158264.0,Salaried,FMCG,550,1.9,20.35,Pending,2023-11-03,240,Ahmedabad,56
LNA0010978,APP008653,2023-06-20,Credit Card,Personal,857000.0,62789.0,Unemployed,Retail,728,23.4,15.68,Declined,2023-06-29,12,Chennai,27
LNA0010979,APP008653,2024-03-24,Credit Card,Personal,68000.0,79002.0,Unemployed,Retail,728,1.9,15.9,Declined,2024-03-30,240,Chennai,27
LNA0010980,APP008654,2024-05-09,Business Loan,Personal,176000.0,89831.0,Salaried,PSU Bank,360,4.0,23.26,Pending,2024-05-23,48,Pune,33
LNA0010981,APP008655,2023-12-11,Business Loan,Personal,892000.0,158315.0,Salaried,IT Company,331,11.4,23.84,Declined,2023-12-13,240,Kolkata,54
LNA0010982,APP008656,2023-06-19,Auto Loan,Home Purchase,1569000.0,134790.0,Salaried,FMCG,450,22.2,20.18,Declined,2023-06-26,180,Delhi,57
LNA0010983,APP008657,2022-03-04,Personal Loan,Home Purchase,115000.0,34547.0,Self-Employed,IT Company,755,6.0,14.34,Pending,2022-03-10,36,Mumbai,42
LNA0010984,APP008658,2022-05-25,Personal Loan,Debt Consolidation,3631000.0,153668.0,Salaried,Retail,520,42.7,21.36,Declined,2022-05-30,48,Hyderabad,43
LNA0010985,APP008659,2022-12-14,Credit Card,Home Purchase,940000.0,86672.0,Self-Employed,Retail,574,20.8,19.96,Pending,2022-12-28,60,Bangalore,25
LNA0010986,APP008660,2024-05-11,Personal Loan,Education,191000.0,38736.0,Salaried,Education,433,8.0,21.78,Declined,2024-05-25,12,Chennai,45
LNA0010987,APP008661,2022-10-14,Home Loan,Vehicle,84000.0,152520.0,Salaried,Education,557,0.9,20.62,Withdrawn,2022-10-28,36,Bangalore,35
LNA0010988,APP008661,2023-04-16,Credit Card,Education,164000.0,156619.0,Salaried,Education,557,1.8,18.2,Declined,2023-04-30,48,Bangalore,35
LNA0010989,APP008662,2023/07/15,Auto Loan,Personal,3807000.0,183208.0,Freelancer,Telecom,459,40.5,22.28,Pending,2023-07-29,180,Hyderabad,40
LNA0010990,APP008663,2024-05-23,Business Loan,Vehicle,225000.0,,Business Owner,PSU Bank,806,20.9,13.12,Approved,2024-06-04,84,Mumbai,39
LNA0010991,APP008664,2023-09-17,Home Loan,Vehicle,108000.0,22294.0,Salaried,FMCG,371,10.2,22.73,Declined,2023-09-27,12,Bangalore,40
LNA0010992,APP008665,2024-04-25,Business Loan,Personal,69000.0,46404.0,Salaried,Retail,0,2.7,22.24,Declined,2024-04-26,24,Bangalore,45
LNA0010993,APP008666,2022-06-02,Personal Loan,Home Purchase,207000.0,299911.0,Business Owner,Manufacturing,338,1.2,23.2,Approved,2022-06-15,60,Mumbai,37
LNA0010994,APP008666,2022-12-27,Business Loan,Education,199000.0,286082.0,Business Owner,Manufacturing,338,1.1,22.63,Declined,2022-12-31,24,Mumbai,37
LNA0010995,APP008666,2023-08-04,Auto Loan,Education,81000.0,274998.0,Business Owner,Manufacturing,338,0.5,24.35,Declined,2023-08-05,240,Mumbai,37
LNA0010996,APP008667,2022-02-16,Personal Loan,Vehicle,166000.0,28569.0,Salaried,Healthcare,698,9.9,17.34,Approved,2022-02-27,120,Chennai,26
LNA0010997,APP008668,2023-10-04,Auto Loan,Home Purchase,187000.0,135750.0,Salaried,Telecom,716,2.9,16.28,Declined,2023-10-08,180,Mumbai,22
LNA0010998,APP008668,2024-05-03,Home Loan,Education,173000.0,101464.0,Salaried,Telecom,716,2.7,16.11,Approved,2024-05-07,24,Mumbai,22
LNA0010999,APP008669,2024-03-31,Auto Loan,Home Purchase,1693000.0,28624.0,Salaried,PSU Bank,525,231.52097446874234,18.84,Declined,2024-04-09,48,Delhi,34
LNA0011000,APP008670,2023-04-23,Personal Loan,Personal,3930000.0,129987.0,Unemployed,PSU Bank,413,56.5,23.19,Declined,2023-04-30,240,Chennai,39
LNA0011001,APP008670,2024-03-04,Personal Loan,Home Purchase,3059000.0,113462.0,Unemployed,PSU Bank,413,44.0,21.42,Withdrawn,2024-03-05,180,Chennai,39
