alt_record_id,applicant_id,record_date,utility_payments_12m,utility_on_time_pct,rental_payments_12m,rental_on_time_pct,telecom_payments_12m,telecom_on_time_pct,mobile_money_txn_count,mobile_money_avg_balance,rent_amount_monthly,months_at_address,alt_score
ALT002595,APP008778,2024-03-25,9,88.6,10,76.8,12,60.4,157,31404.2,8129.0,43,690.0
ALT002596,APP008783,2022-10-05,12,87.5,0,85.6,11,83.8,184,10629.11,20336.0,86,849.0
ALT002597,APP008793,2023-10-16,2,97.6,5,42.3,11,62.2,197,3680.7,29705.0,85,668.0
ALT002598,APP008797,2023-01-17,10,70.3,9,50.0,8,56.0,133,43229.96,14115.0,11,811.0
ALT002599,APP008800,2023-03-12,2,79.3,10,94.9,7,80.1,2,5666.79,3064.0,36,305.0
ALT002600,APP008801,2024-06-11,11,80.8,11,78.6,10,97.2,127,12244.01,44554.0,27,446.0
ALT002601,APP008803,2022-08-10,9,54.5,1,96.4,12,52.6,171,19799.75,32626.0,71,377.0
ALT002602,APP008814,2023-02-03,3,83.6,8,42.4,2,58.4,163,29125.41,48521.0,64,459.0
ALT002603,APP008816,2022-05-05,11,92.8,9,70.1,9,67.1,101,-2602.35,19783.0,6,738.0
ALT002604,APP008820,2024-01-17,2,75.5,7,76.5,3,86.9,136,556.62,15012.0,12,758.0
ALT002605,APP008821,2023-01-24,0,95.7,10,44.9,7,67.1,104,18533.88,46407.0,7,802.0
ALT002606,APP008822,,2,68.9,7,79.8,4,90.3,112,2958.37,39075.0,39,317.0
ALT002607,APP008824,2024-02-27,6,55.1,8,74.8,4,65.4,99,3391.8,25563.0,33,818.0
ALT002608,APP008826,2024-02-13,12,99.9,7,49.9,10,78.8,32,2147.69,5988.0,46,554.0
ALT002609,APP008832,2022-02-03,10,99.2,7,99.5,12,84.7,157,9135.29,46089.0,56,534.0
ALT002610,APP008833,2023-03-26,8,65.8,9,84.4,9,54.2,27,49128.97,32488.0,104,826.0
ALT002611,APP008838,2022-03-18,5,82.4,11,77.0,6,84.8,111,27130.72,5269.0,107,662.0
ALT002612,APP008840,2022-03-12,12,50.9,9,46.5,8,87.4,6,39896.35,3803.0,11,830.0
ALT002613,APP008843,2022-02-23,12,109.0,2,74.7,0,82.2,115,16145.33,44090.0,109,320.0
ALT002614,APP008845,2022-04-17,10,87.3,8,61.2,3,76.0,179,20594.87,44217.0,53,644.0
ALT002615,APP008846,2022-12-16,4,81.6,3,91.1,5,79.5,20,12651.39,14572.0,108,373.0
ALT002616,APP008848,2022-04-15,8,71.9,10,41.3,7,61.6,61,43978.25,47954.0,101,610.0
ALT002617,APP008849,2024-06-13,4,78.8,0,43.2,1,91.4,36,24843.61,34519.0,21,824.0
ALT002618,APP008850,2023-06-17,4,77.4,3,74.0,1,78.7,109,23353.76,40995.0,35,455.0
ALT002619,APP008855,2024-05-28,9,93.7,1,66.0,9,85.7,45,32304.03,27531.0,111,519.0
ALT002620,APP008860,2024-03-07,6,86.8,8,52.3,10,53.4,112,25138.44,16007.0,11,610.0
ALT002621,APP008867,2022-10-07,2,85.8,0,90.5,5,59.9,116,25311.26,8555.0,79,784.0
ALT002622,APP008868,2023-11-05,8,51.7,3,50.7,6,53.8,84,39451.19,6144.0,60,543.0
ALT002623,APP008871,2023-12-27,0,78.0,8,56.3,5,95.9,39,11437.8,31681.0,79,353.0
ALT002624,APP008874,2024-04-25,8,89.2,11,83.4,2,79.2,81,21476.05,48808.0,30,694.0
ALT002625,APP008875,2023-08-03,3,86.5,1,99.0,11,83.4,104,44904.7,24321.0,9,737.0
ALT002626,APP008880,2022-04-05,3,86.1,8,50.2,8,53.0,163,26923.88,31419.0,15,409.0
ALT002627,APP008881,2022-06-11,7,61.6,7,88.3,11,54.6,44,38744.75,27034.0,82,682.0
ALT002628,APP008884,2023-06-08,0,77.0,1,86.3,7,78.8,82,3732.76,36375.0,91,306.0
ALT002629,APP008889,2024-03-05,9,77.6,8,96.0,9,95.2,100,31726.64,29976.0,43,724.0
ALT002630,APP008893,2022-06-30,2,85.0,11,53.5,8,92.2,113,49392.61,39608.0,98,389.0
ALT002631,APP008894,2023-07-27,7,55.0,4,40.1,2,61.7,90,19926.56,35993.0,79,462.0
ALT002632,APP008895,2022-11-21,9,68.1,8,44.0,12,90.2,179,27434.34,39227.0,68,1000.0
ALT002633,APP008896,2024-05-29,3,94.8,5,79.1,9,59.3,85,17795.48,43042.0,96,760.0
ALT002634,APP008902,2022-04-08,4,144.6,12,48.4,5,84.8,157,46974.86,17375.0,60,414.0
ALT002635,APP008907,2022-10-09,3,73.0,10,83.7,12,61.6,63,10600.62,20647.0,116,612.0
ALT002636,APP008913,2023-12-09,7,64.7,5,89.7,8,64.9,63,33212.5,49535.0,48,839.0
ALT002637,APP008914,2023-04-05,5,52.7,6,51.0,1,91.5,60,11541.18,24267.0,116,477.0
ALT002638,APP008915,2024-01-07,12,90.6,1,83.2,3,83.6,38,49395.45,26889.0,67,491.0
ALT002639,APP008916,2023-08-21,8,55.2,12,43.0,11,95.7,153,48.57,29506.0,70,400.0
ALT002640,APP008918,2024-01-19,8,58.2,6,59.5,11,52.7,97,47273.68,15347.0,76,746.0
ALT002641,APP008919,2024-02-14,10,83.0,12,63.4,6,82.3,94,35890.91,21039.0,31,376.0
ALT002642,APP008923,2023-11-25,9,82.5,3,69.0,6,65.2,16,17381.44,7289.0,80,759.0
ALT002643,APP008927,2022-02-22,9,79.7,9,62.7,0,77.3,65,41976.41,24646.0,69,708.0
ALT002644,APP008930,2022-01-07,0,70.1,6,67.5,1,67.1,157,44333.06,4590.0,110,517.0
ALT002645,APP008934,2024-03-11,3,95.8,2,80.0,10,75.7,82,13090.39,44084.0,56,481.0
ALT002646,APP008935,2023-03-22,3,82.0,8,52.4,7,52.4,83,35613.1,7308.0,61,842.0
ALT002647,APP008938,2024-04-20,4,92.4,0,50.2,11,81.9,181,17403.57,17683.0,89,779.0
ALT002648,APP008942,2024-06-04,4,90.5,3,54.3,3,85.3,15,10476.51,28704.0,52,821.0
ALT002649,APP008943,2022-09-18,5,66.5,3,46.3,5,78.6,170,28997.45,43878.0,25,686.0
ALT002650,APP008947,2022-11-30,4,68.7,3,69.2,1,73.7,98,25084.32,44006.0,100,836.0
ALT002651,APP008948,2022-06-21,7,50.5,0,87.9,6,53.2,95,13998.18,10771.0,27,415.0
ALT002652,APP008951,2023-05-09,3,70.9,10,78.4,8,62.3,68,33811.04,5272.0,104,377.0
ALT002653,APP008952,2023-06-10,8,66.1,7,43.4,4,74.0,126,44921.02,9119.0,54,776.0
ALT002654,APP008956,2022-06-08,5,89.6,11,54.2,9,99.2,117,17608.39,12029.0,20,418.0
ALT002655,APP008960,2022-07-03,12,95.4,3,74.6,5,56.7,80,24240.59,32835.0,116,485.0
ALT002656,APP008970,2023-01-03,9,94.2,12,61.5,1,95.4,47,43831.39,38878.0,104,519.0
ALT002657,APP008972,2022-10-23,1,85.7,12,68.9,6,86.1,140,42972.51,46220.0,99,617.0
ALT002658,APP008973,2023-02-21,7,51.0,3,97.6,4,70.2,51,18347.89,29568.0,42,510.0
ALT002659,APP008981,2024-01-24,10,71.1,11,66.1,4,84.8,60,30030.06,49558.0,13,401.0
ALT002660,APP008987,2022-11-10,0,60.1,6,53.8,1,81.8,105,21827.12,40157.0,101,792.0
ALT002661,APP008990,2023-08-10,8,53.9,2,85.2,7,63.7,78,31211.95,15341.0,6,586.0
ALT002662,APP008993,2022-11-04,2,89.4,8,83.1,1,98.7,136,-4135.43,15386.0,71,558.0
ALT002663,APP008994,,1,58.5,1,49.0,8,65.1,119,30552.8,26237.0,14,485.0
ALT002664,APP008997,2023-09-25,11,83.5,5,48.1,8,85.8,194,40651.4,35326.0,99,406.0
ALT002665,APP008999,2024-06-11,6,96.6,2,54.4,9,71.6,104,14544.64,16301.0,47,528.0
ALT002666,APP009002,2023-01-18,8,55.2,5,86.3,9,61.5,25,17615.32,26940.0,98,792.0
ALT002667,APP009003,2022-04-25,6,57.5,8,61.4,9,86.9,181,1802.95,18408.0,78,568.0
ALT002668,APP009006,2022-12-14,7,70.0,0,86.5,10,71.2,106,31525.14,4728.0,101,699.0
ALT002669,APP009007,2023-03-22,12,78.5,6,55.9,9,72.9,174,41055.03,38086.0,8,607.0
ALT002670,APP009010,2023-06-03,3,66.2,9,71.2,1,88.2,101,20047.22,31512.0,0,540.0
ALT002671,APP009012,2022-09-03,2,81.6,7,85.3,9,98.4,123,11900.49,3586.0,111,392.0
ALT002672,APP009013,2022-08-26,8,78.3,10,61.1,8,65.3,174,3035.8,19411.0,14,771.0
ALT002673,APP009015,2023-07-05,11,60.2,11,60.4,6,57.2,81,170.5,20335.0,2,744.0
ALT002674,APP009016,2023-06-28,3,59.5,10,98.0,7,93.2,23,11915.04,20705.0,29,372.0
ALT002675,APP009019,2022-12-02,6,79.5,8,43.2,3,55.1,93,32410.52,46585.0,7,414.0
ALT002676,APP009032,2023-01-05,4,93.7,2,78.3,3,53.5,56,16068.22,6463.0,78,810.0
ALT002677,APP009035,2022-05-20,12,59.7,5,96.6,1,57.3,15,29667.21,48526.0,118,655.0
ALT002678,APP009040,2022-01-03,7,66.0,3,63.4,5,82.1,193,38700.7,41939.0,115,573.0
ALT002679,APP009041,2023-02-04,10,57.3,8,59.5,12,88.5,93,11135.67,11472.0,102,652.0
ALT002680,APP009050,2023-02-22,12,74.2,10,52.3,8,59.0,28,43673.03,24178.0,3,486.0
ALT002681,APP009054,2022-01-25,2,72.9,5,97.3,1,64.0,75,16178.82,28630.0,59,733.0
ALT002682,APP009061,2024-06-04,8,80.0,11,41.9,2,92.7,37,450.55,43058.0,13,705.0
ALT002683,APP009063,2023-07-24,4,97.2,8,46.0,5,66.5,37,15899.61,0.0,53,601.0
ALT002684,APP009065,2022-06-29,11,84.9,4,83.0,9,93.1,197,34464.23,33419.0,104,663.0
ALT002685,APP009066,2023-05-05,10,69.8,9,58.1,1,89.1,80,17443.68,27225.0,52,355.0
ALT002686,APP009068,2022-10-23,2,87.4,2,67.0,10,78.5,195,2092.09,7282.0,46,405.0
ALT002687,APP009071,2022-10-30,7,67.1,3,86.4,8,85.8,183,8093.8,7163.0,12,618.0
ALT002688,APP009073,2023-08-19,12,79.2,6,68.8,3,81.2,101,589.65,27833.0,94,603.0
ALT002689,APP009075,2022-11-28,12,89.3,12,77.6,4,59.0,6,23107.61,24635.0,31,723.0
ALT002690,APP009084,2022-07-17,1,93.6,3,87.4,11,53.8,55,27746.19,47813.0,44,340.0
ALT002691,APP009085,2022-10-08,12,60.0,12,71.8,10,54.6,112,49340.77,8008.0,57,521.0
ALT002692,APP009087,2022-07-08,2,64.9,2,96.6,9,79.6,140,26115.03,46518.0,119,488.0
ALT002693,APP009088,2022-09-12,8,58.1,6,85.9,11,82.2,173,29226.97,41078.0,63,578.0
ALT002694,APP009090,2022-02-06,6,74.9,9,66.4,7,66.3,200,29680.96,44900.0,97,591.0
ALT002695,APP009092,2022-11-06,5,88.0,12,69.4,2,59.8,14,15970.5,3422.0,64,510.0
ALT002696,APP009093,2022-04-26,2,94.6,4,92.2,2,75.7,77,15398.57,17235.0,92,593.0
ALT002697,APP009095,2023-12-08,12,66.1,5,46.8,6,60.2,131,6349.0,27297.0,3,360.0
ALT002698,APP009098,2022-02-11,0,79.9,2,56.7,4,56.6,111,38845.89,25954.0,49,466.0
ALT002699,APP009099,2022-11-24,7,96.1,4,59.3,7,87.9,106,27509.5,3205.0,68,664.0
ALT002700,APP009101,2022-10-09,0,52.1,7,59.8,6,71.5,99,18051.08,31067.0,73,732.0
ALT002701,APP009106,2022-09-01,9,98.2,2,71.6,8,76.0,195,45056.53,40024.0,85,549.0
ALT002702,APP009114,,9,50.0,3,43.4,2,86.2,175,29425.29,31437.0,30,771.0
ALT002703,APP009117,2023-04-14,12,96.2,12,62.2,7,77.3,6,38449.3,17112.0,15,384.0
ALT002704,APP009127,2022-04-17,10,57.1,12,80.1,12,71.9,31,14356.06,30378.0,6,665.0
ALT002705,APP009133,2023-08-10,0,84.9,0,83.6,7,53.9,156,9163.73,47889.0,50,692.0
ALT002706,APP009137,2024-02-11,5,53.7,9,97.3,4,56.5,141,47068.16,16984.0,117,785.0
ALT002707,APP009143,2022-04-15,9,51.8,11,69.7,9,96.9,200,23135.04,5720.0,71,314.0
ALT002708,APP009149,,2,64.8,8,87.6,8,69.6,118,49908.62,46954.0,10,614.0
ALT002709,APP009154,2023-02-21,4,51.3,0,48.7,11,93.0,145,4215.12,3572.0,93,532.0
ALT002710,APP009157,2023-03-30,9,78.1,3,56.0,8,53.2,177,43587.69,11040.0,51,666.0
ALT002711,APP009163,2023-03-27,7,68.6,0,60.8,7,76.1,97,35712.04,45930.0,65,344.0
ALT002712,APP009164,2022-12-21,7,51.0,4,92.3,10,56.1,112,3798.54,45256.0,55,496.0
ALT002713,APP009165,2024-03-14,11,56.7,0,54.7,5,54.6,70,12527.04,31900.0,14,756.0
ALT002714,APP009170,2022-04-15,6,75.5,12,77.5,6,79.9,32,25202.16,8598.0,69,524.0
ALT002715,APP009174,2023-11-05,0,83.7,4,42.9,8,91.3,174,7408.45,15005.0,83,800.0
ALT002716,APP009181,2022-03-31,2,58.0,1,90.4,1,81.1,18,25707.22,23425.0,65,560.0
ALT002717,APP009186,2022-05-10,3,84.1,4,69.0,9,66.5,22,15534.51,38144.0,101,550.0
ALT002718,APP009190,2022-02-17,9,60.4,12,76.6,0,89.7,0,47252.2,48160.0,90,711.0
ALT002719,APP009204,2023-07-21,3,94.8,0,78.5,2,82.5,113,43844.04,35435.0,94,578.0
ALT002720,APP009205,2022-07-19,5,66.7,7,79.0,3,94.1,183,11310.46,24974.0,71,637.0
ALT002721,APP009206,2023-02-21,12,54.0,0,94.2,8,79.6,122,14710.05,31525.0,67,543.0
ALT002722,APP009208,2024-01-18,12,99.9,10,53.6,12,96.3,87,45551.36,14907.0,12,734.0
ALT002723,APP009211,2022-06-07,4,88.1,11,44.9,1,60.5,101,38459.94,16095.0,58,804.0
ALT002724,APP009214,2023-04-16,2,88.7,6,70.9,9,94.7,29,30295.15,8828.0,77,770.0
ALT002725,APP009218,2022-06-01,8,83.1,2,43.2,0,64.2,150,36753.43,7577.0,95,338.0
ALT002726,APP009219,2022-04-03,0,50.1,3,97.9,7,84.2,1,45703.0,39363.0,13,489.0
ALT002727,APP009226,2024-06-11,7,51.6,2,89.1,7,60.2,102,8809.81,44331.0,100,399.0
ALT002728,APP009227,2023-01-08,5,59.8,2,42.4,7,72.4,11,13256.56,7882.0,99,651.0
ALT002729,APP009238,2023-02-18,6,66.7,6,80.2,7,50.3,153,37697.69,49143.0,91,825.0
ALT002730,APP009239,2022-04-09,4,56.2,6,54.0,11,87.4,62,20905.93,13203.0,89,741.0
ALT002731,APP009240,2023-12-26,0,64.6,8,48.0,10,60.8,137,19321.43,11347.0,8,815.0
ALT002732,APP009246,2024-05-08,3,66.0,12,62.7,1,60.7,98,44470.03,31166.0,94,435.0
ALT002733,APP009247,2022-04-01,5,76.2,2,92.9,2,78.9,63,46528.24,17883.0,91,354.0
ALT002734,APP009249,2024-02-08,4,71.4,5,60.4,5,99.3,190,6859.47,19580.0,47,733.0
ALT002735,APP009250,2023-04-07,11,68.3,11,80.4,0,74.7,188,8510.6,9133.0,53,463.0
ALT002736,APP009253,2023-11-16,3,94.3,4,88.4,12,88.6,62,6659.23,19754.0,26,413.0
ALT002737,APP009268,2024-06-09,7,68.3,0,41.4,7,82.0,141,11086.9,48851.0,25,385.0
ALT002738,APP009270,2023-05-08,7,127.7,8,80.6,3,89.9,198,25596.95,3745.0,39,593.0
ALT002739,APP009273,2023-12-16,11,72.6,9,87.6,11,94.1,66,4080.22,38695.0,105,759.0
ALT002740,APP009281,2023-04-25,2,87.9,9,70.9,9,87.9,14,45189.25,6072.0,118,373.0
ALT002741,APP009282,2023-03-05,5,60.1,8,82.3,0,53.9,153,46545.52,7569.0,110,461.0
ALT002742,APP009283,2022-01-19,4,97.1,3,48.7,4,75.6,42,15368.5,21153.0,107,445.0
ALT002743,APP009290,2024-03-01,15,51.5,5,75.7,8,98.3,104,3603.12,21270.0,82,772.0
ALT002744,APP009293,2022-10-19,12,89.0,0,94.6,1,95.2,179,15128.29,26960.0,75,389.0
ALT002745,APP009298,2022-02-05,11,64.5,7,96.3,1,62.5,176,14608.57,6584.0,64,601.0
ALT002746,APP009299,2022-09-10,12,54.9,11,96.4,10,53.0,148,34682.92,36660.0,118,757.0
ALT002747,APP009302,2022-03-17,1,89.3,5,43.5,10,50.1,115,24813.15,14851.0,1,842.0
ALT002748,APP009309,2024-03-29,3,55.0,12,51.7,1,80.7,104,18699.42,36250.0,91,522.0
ALT002749,APP009310,2024-06-17,10,90.6,2,56.3,7,82.1,115,4942.36,14845.0,119,580.0
ALT002750,APP009316,2023-02-27,5,71.5,7,65.8,9,58.5,107,5304.12,35939.0,53,570.0
ALT002751,APP009319,2024-04-04,0,50.5,6,92.3,3,61.5,25,40066.0,42023.0,85,657.0
ALT002752,APP009327,2022-11-13,0,95.9,12,95.5,6,81.8,5,26257.77,9875.0,60,649.0
ALT002753,APP009329,2023-07-20,6,62.3,1,46.4,9,89.7,188,16267.28,25828.0,94,555.0
ALT002754,APP009330,2022-02-04,5,58.2,9,83.1,2,91.8,23,20148.07,47962.0,98,412.0
ALT002755,APP009331,2024-02-13,6,53.3,7,84.7,4,79.2,89,39089.92,42424.0,85,674.0
ALT002756,APP009338,2022-04-30,7,76.4,7,77.0,9,55.9,87,20969.88,6419.0,70,784.0
ALT002757,APP009342,2022-03-25,11,66.2,12,74.5,3,97.3,43,23233.83,28770.0,94,804.0
ALT002758,APP009343,2023-11-07,2,142.9,2,48.5,0,81.1,136,-300.6,37133.0,39,836.0
ALT002759,APP009348,2022-04-03,5,69.3,5,67.6,0,69.3,113,36582.59,43877.0,25,723.0
ALT002760,APP009351,2023-02-24,4,53.1,2,43.6,12,93.5,69,34633.67,22377.0,71,672.0
ALT002761,APP009355,2024-05-05,12,79.6,1,54.9,4,95.8,13,23921.45,35669.0,43,814.0
ALT002762,APP009356,2022-08-01,9,96.0,0,57.6,0,82.4,130,45502.33,19482.0,8,480.0
ALT002763,APP009360,2023-07-06,4,58.2,8,86.8,5,99.1,28,48308.84,8965.0,97,645.0
ALT002764,APP009368,2022-05-02,8,62.6,3,75.1,6,68.1,111,14189.82,46113.0,80,824.0
ALT002765,APP009373,2024-05-30,1,70.4,3,50.6,8,88.7,186,18915.41,37213.0,44,573.0
ALT002766,APP009374,2022-05-25,3,63.0,0,69.4,2,94.0,62,315.86,38947.0,72,451.0
ALT002767,APP009378,2023-07-21,7,84.7,3,66.5,12,80.9,124,47501.2,40118.0,55,526.0
ALT002768,APP009383,2023-04-01,6,72.1,1,74.4,1,91.8,102,20919.14,30880.0,89,442.0
ALT002769,APP009384,2022-10-15,4,66.7,11,71.8,8,68.0,84,24949.98,30077.0,18,850.0
ALT002770,APP009385,2022-07-12,0,92.7,11,43.2,6,77.2,76,26326.82,23713.0,100,604.0
ALT002771,APP009393,,1,53.3,6,50.1,4,85.7,186,35915.06,44677.0,59,546.0
ALT002772,APP009402,2022-02-02,8,70.2,7,47.5,11,90.5,129,18999.35,41876.0,113,442.0
ALT002773,APP009405,2022-05-08,11,55.4,6,47.8,7,55.7,28,7094.02,0.0,97,791.0
ALT002774,APP009412,2023-03-05,7,51.9,2,89.3,3,78.1,187,20671.78,37918.0,108,681.0
ALT002775,APP009413,2024-02-12,11,96.2,0,95.9,2,75.2,129,2544.73,8572.0,25,532.0
ALT002776,APP009414,2022-11-02,8,73.5,6,78.6,9,78.6,141,48363.27,14008.0,7,731.0
ALT002777,APP009420,2022-09-02,7,50.8,12,80.3,1,97.1,114,3292.4,33110.0,116,765.0
ALT002778,APP009425,2023-06-13,0,57.5,2,72.5,9,77.5,3,3540.37,3734.0,25,382.0
ALT002779,APP009430,2024-05-15,5,82.2,11,56.5,2,92.9,71,27.55,26502.0,100,824.0
ALT002780,APP009444,2022-06-21,0,63.3,10,76.1,8,91.8,109,23891.92,37700.0,98,670.0
ALT002781,APP009450,2022-06-26,12,90.6,9,54.9,6,63.3,129,16595.53,29748.0,33,751.0
ALT002782,APP009458,2023-11-11,9,96.7,2,90.1,1,92.0,154,6431.58,12544.0,73,762.0
ALT002783,APP009463,2022-11-12,10,79.3,3,99.3,12,92.7,129,6334.96,4559.0,52,473.0
ALT002784,APP009464,2023-07-27,0,67.2,11,93.8,10,56.4,58,34981.75,45043.0,44,593.0
ALT002785,APP009465,2022-04-09,1,67.2,9,67.1,10,60.1,156,2417.71,45132.0,30,308.0
ALT002786,APP009467,2022-07-02,11,68.1,4,97.5,6,89.4,138,18231.18,20158.0,43,737.0
ALT002787,APP009474,2023-10-10,12,52.9,5,67.5,7,61.9,4,46247.56,18515.0,32,371.0
ALT002788,APP009475,2023-01-13,11,88.8,9,52.9,2,57.3,2,-2484.06,27860.0,91,433.0
ALT002789,APP009490,2022-12-19,12,54.1,4,78.0,12,80.3,5,1407.37,9501.0,82,501.0
ALT002790,APP009491,2023-11-07,10,54.1,7,75.6,0,92.1,192,26896.39,27002.0,93,463.0
ALT002791,APP009493,2023-05-20,7,53.4,7,86.5,7,86.6,105,43616.51,15123.0,46,361.0
ALT002792,APP009499,2022-08-12,3,65.2,12,70.9,4,98.7,63,41011.29,42206.0,81,461.0
ALT002793,APP009500,2023-07-01,11,77.2,9,98.3,0,95.8,108,791.79,41665.0,91,363.0
ALT002794,APP009501,2022-04-11,1,97.3,6,88.9,7,50.6,168,3331.78,40182.0,35,693.0
ALT002795,APP009505,2022-06-30,7,72.1,1,45.8,1,54.4,40,31102.96,22595.0,118,396.0
ALT002796,APP009506,2022-03-19,2,64.5,6,48.3,10,91.6,109,5902.89,14745.0,38,697.0
ALT002797,APP009507,2023-12-09,9,100.0,7,52.7,0,71.1,73,11333.23,30877.0,97,502.0
ALT002798,APP009509,2022-05-05,2,89.9,0,50.8,9,89.3,140,48357.02,19267.0,107,307.0
ALT002799,APP009510,2023-03-26,1,57.7,8,55.3,8,63.1,92,6360.27,13630.0,88,693.0
ALT002800,APP009512,2023-07-09,12,84.2,12,62.2,12,73.9,153,6721.62,3699.0,50,724.0
ALT002801,APP009515,2022-11-03,6,74.0,6,88.2,11,52.1,46,44234.24,41247.0,69,686.0
ALT002802,APP009516,2022-08-02,1,94.4,5,60.4,5,90.3,96,18338.54,16632.0,4,850.0
ALT002803,APP009518,2022-02-12,9,50.5,8,46.0,6,88.6,68,1479.78,22700.0,18,664.0
ALT002804,APP009519,2023-05-11,11,83.7,10,69.7,5,65.8,166,33489.89,5275.0,99,830.0
ALT002805,APP009523,2022-10-09,8,67.0,11,41.6,11,56.1,126,31321.8,29958.0,62,513.0
ALT002806,APP009524,2023-09-25,0,77.9,2,73.1,1,84.1,11,43038.12,41471.0,13,716.0
ALT002807,APP009525,2024-06-28,4,60.3,10,80.0,7,78.0,166,16275.2,16371.0,68,358.0
ALT002808,APP009528,2024-05-21,0,63.1,11,61.1,1,54.2,25,14495.41,26700.0,9,628.0
ALT002809,APP009529,2022-12-06,12,86.6,1,86.0,4,94.0,133,35064.46,24369.0,36,479.0
ALT002810,APP009530,2023-06-15,6,63.7,9,65.7,8,80.4,25,27385.89,10278.0,37,734.0
ALT002811,APP009532,2024-03-10,9,58.7,0,95.2,8,57.7,70,5126.29,49463.0,26,703.0
ALT002812,APP009534,2023-05-09,12,52.9,5,98.9,4,84.3,137,37859.83,10547.0,42,616.0
ALT002813,APP009539,2023-09-07,0,90.5,0,72.7,0,68.4,161,33438.03,21061.0,39,547.0
ALT002814,APP009540,2024-04-12,0,50.6,3,52.9,0,90.0,39,35398.88,13628.0,110,498.0
ALT002815,APP009544,2024-06-16,6,87.3,10,52.5,4,82.8,38,5324.5,15257.0,99,647.0
ALT002816,APP009545,2022-11-28,6,62.3,9,85.5,4,51.6,143,37456.43,22715.0,113,792.0
ALT002817,APP009558,2024-01-15,11,141.4,12,44.9,9,69.0,87,34124.54,9196.0,79,744.0
ALT002818,APP009560,2024-01-07,7,80.7,0,50.8,3,55.1,78,3994.81,31128.0,86,419.0
ALT002819,APP009562,2022-10-07,9,65.0,2,43.3,1,67.2,23,28464.26,17742.0,7,454.0
ALT002820,APP009563,2023-07-18,11,91.2,3,82.0,8,55.1,146,24281.92,18777.0,89,652.0
ALT002821,APP009565,2023-07-23,1,75.3,6,94.9,0,56.2,192,26481.62,41444.0,66,658.0
ALT002822,APP009568,2022-03-27,12,66.2,12,75.2,9,94.3,140,29524.89,21018.0,101,545.0
ALT002823,APP009569,2023-10-23,6,98.2,4,84.0,9,67.2,53,17499.15,41281.0,12,569.0
ALT002824,APP009572,2022-06-13,9,97.3,1,96.6,3,76.0,164,46301.6,14363.0,84,345.0
ALT002825,APP009575,2024-04-04,5,87.6,2,69.1,9,72.6,160,45594.01,3079.0,114,533.0
ALT002826,APP009580,2022-05-15,6,93.2,8,73.7,0,94.5,119,22638.71,28362.0,55,805.0
ALT002827,APP009581,2024-02-19,8,82.5,3,77.3,9,90.8,109,14912.98,16942.0,105,498.0
ALT002828,APP009582,2023-12-23,9,67.4,7,42.3,5,80.6,85,24853.33,48649.0,34,827.0
ALT002829,APP009583,2023-04-30,5,62.5,7,90.4,2,94.7,103,26584.84,24556.0,120,540.0
ALT002830,APP009584,2022-01-12,3,64.0,3,46.8,4,57.8,59,41935.52,8333.0,74,381.0
ALT002831,APP009586,2023-04-02,6,91.2,11,94.8,10,83.0,95,17437.89,3759.0,61,720.0
ALT002832,APP009588,2022-11-08,12,68.5,7,43.0,0,84.1,15,15735.54,41449.0,30,778.0
ALT002833,APP009589,2024-06-20,0,79.4,12,99.8,4,63.7,45,21439.37,49471.0,19,434.0
ALT002834,APP009593,2022-08-25,12,64.1,5,84.1,0,89.6,15,41356.52,37412.0,21,430.0
ALT002835,APP009598,2022-05-31,12,83.6,12,85.4,12,90.7,124,35159.08,6938.0,103,601.0
ALT002836,APP009603,2024-03-26,9,69.1,4,78.9,7,96.2,191,9324.87,20514.0,30,397.0
ALT002837,APP009611,2024-01-03,3,67.6,1,53.4,0,67.7,135,46830.11,39128.0,55,831.0
ALT002838,APP009613,2023-01-29,11,58.0,2,99.4,2,67.9,43,32900.37,6629.0,101,303.0
ALT002839,APP009617,2022-12-14,2,69.9,7,52.8,11,76.6,60,13582.38,11668.0,12,497.0
ALT002840,APP009618,2024-06-25,5,78.6,0,64.1,4,54.4,59,41995.47,28280.0,53,686.0
ALT002841,APP009620,2024-06-13,5,76.3,11,81.6,12,99.9,191,3890.85,31991.0,19,388.0
ALT002842,APP009621,2024-02-05,10,90.5,8,69.4,4,74.0,179,37800.58,34220.0,73,672.0
ALT002843,APP009622,2023-04-27,6,64.6,2,45.0,11,81.0,169,9558.28,8009.0,74,530.0
ALT002844,APP009624,2023-06-20,5,98.9,6,53.0,8,63.0,98,25520.06,4991.0,101,498.0
ALT002845,APP009625,2022-04-08,10,67.3,1,81.2,5,58.8,199,3417.88,38249.0,11,712.0
ALT002846,APP009630,2022-07-25,3,52.1,8,89.2,12,71.1,176,40283.0,41492.0,120,667.0
ALT002847,APP009631,2023-09-03,3,52.1,12,77.1,5,52.6,22,37092.34,37973.0,77,630.0
ALT002848,APP009635,2022-02-23,7,99.9,12,78.9,3,54.3,67,45080.33,32172.0,15,477.0
ALT002849,APP009638,2022-04-13,13,75.4,0,71.7,5,50.7,192,28077.3,7056.0,58,441.0
ALT002850,APP009640,2024-06-22,10,82.5,10,59.9,1,58.7,71,11094.23,18173.0,33,420.0
ALT002851,APP009659,2023-09-06,5,85.2,4,80.4,12,78.5,41,47954.72,42600.0,33,801.0
